codigo_impeto,codigo_atributo,ordem,delta_fisico,bit_delta,largura_delta,fonte_preferida,registro_origem,endereco_origem,presente_dt200,presente_dt870_original,presente_dt870_atualizacao,condicao_estado,receita_confirmada,aplicavel_agora,falta_o_que
428,PB:384:6,3,3,249,5,dt870_atualizacao,327,dt870_atualizacao · PlayerBooster.bin · registro 327 · bit 249 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
428,PB:518:6,4,3,175,5,dt870_atualizacao,327,dt870_atualizacao · PlayerBooster.bin · registro 327 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
429,PB:530:6,1,3,244,5,dt870_atualizacao,328,dt870_atualizacao · PlayerBooster.bin · registro 328 · bit 244 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
429,PB:384:6,2,3,249,5,dt870_atualizacao,328,dt870_atualizacao · PlayerBooster.bin · registro 328 · bit 249 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
429,PB:448:6,3,3,229,5,dt870_atualizacao,328,dt870_atualizacao · PlayerBooster.bin · registro 328 · bit 229 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
429,PB:524:6,4,3,122,5,dt870_atualizacao,328,dt870_atualizacao · PlayerBooster.bin · registro 328 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
430,PB:390:6,1,3,261,5,dt870_atualizacao,329,dt870_atualizacao · PlayerBooster.bin · registro 329 · bit 261 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
430,PB:434:6,2,3,180,5,dt870_atualizacao,329,dt870_atualizacao · PlayerBooster.bin · registro 329 · bit 180 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
430,PB:480:6,3,3,202,5,dt870_atualizacao,329,dt870_atualizacao · PlayerBooster.bin · registro 329 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
430,PB:454:6,4,3,234,5,dt870_atualizacao,329,dt870_atualizacao · PlayerBooster.bin · registro 329 · bit 234 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
431,PB:448:6,1,3,229,5,dt870_atualizacao,330,dt870_atualizacao · PlayerBooster.bin · registro 330 · bit 229 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
431,PB:434:6,2,3,180,5,dt870_atualizacao,330,dt870_atualizacao · PlayerBooster.bin · registro 330 · bit 180 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
431,PB:480:6,3,3,202,5,dt870_atualizacao,330,dt870_atualizacao · PlayerBooster.bin · registro 330 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
431,PB:428:6,4,3,185,5,dt870_atualizacao,330,dt870_atualizacao · PlayerBooster.bin · registro 330 · bit 185 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
433,PB:530:6,1,3,244,5,dt870_atualizacao,331,dt870_atualizacao · PlayerBooster.bin · registro 331 · bit 244 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
433,PB:384:6,2,3,249,5,dt870_atualizacao,331,dt870_atualizacao · PlayerBooster.bin · registro 331 · bit 249 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
433,PB:368:6,3,3,154,5,dt870_atualizacao,331,dt870_atualizacao · PlayerBooster.bin · registro 331 · bit 154 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
433,PB:428:6,4,3,185,5,dt870_atualizacao,331,dt870_atualizacao · PlayerBooster.bin · registro 331 · bit 185 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
435,PB:390:6,1,3,261,5,dt870_atualizacao,332,dt870_atualizacao · PlayerBooster.bin · registro 332 · bit 261 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
435,PB:486:6,2,3,217,5,dt870_atualizacao,332,dt870_atualizacao · PlayerBooster.bin · registro 332 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
435,PB:408:6,3,3,160,5,dt870_atualizacao,332,dt870_atualizacao · PlayerBooster.bin · registro 332 · bit 160 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
435,PB:454:6,4,3,234,5,dt870_atualizacao,332,dt870_atualizacao · PlayerBooster.bin · registro 332 · bit 234 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
436,PB:448:6,1,3,229,5,dt870_atualizacao,333,dt870_atualizacao · PlayerBooster.bin · registro 333 · bit 229 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
436,PB:434:6,2,3,180,5,dt870_atualizacao,333,dt870_atualizacao · PlayerBooster.bin · registro 333 · bit 180 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
436,PB:480:6,3,3,202,5,dt870_atualizacao,333,dt870_atualizacao · PlayerBooster.bin · registro 333 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
436,PB:428:6,4,3,185,5,dt870_atualizacao,333,dt870_atualizacao · PlayerBooster.bin · registro 333 · bit 185 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
437,PB:396:6,1,3,276,5,dt870_atualizacao,334,dt870_atualizacao · PlayerBooster.bin · registro 334 · bit 276 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
437,PB:504:6,2,3,149,5,dt870_atualizacao,334,dt870_atualizacao · PlayerBooster.bin · registro 334 · bit 149 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
437,PB:518:6,3,3,175,5,dt870_atualizacao,334,dt870_atualizacao · PlayerBooster.bin · registro 334 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
437,PB:550:6,4,3,271,5,dt870_atualizacao,334,dt870_atualizacao · PlayerBooster.bin · registro 334 · bit 271 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
438,PB:498:6,1,3,144,5,dt870_atualizacao,335,dt870_atualizacao · PlayerBooster.bin · registro 335 · bit 144 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
438,PB:486:6,2,3,217,5,dt870_atualizacao,335,dt870_atualizacao · PlayerBooster.bin · registro 335 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
438,PB:434:6,3,3,180,5,dt870_atualizacao,335,dt870_atualizacao · PlayerBooster.bin · registro 335 · bit 180 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
438,PB:480:6,4,3,202,5,dt870_atualizacao,335,dt870_atualizacao · PlayerBooster.bin · registro 335 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
439,PB:530:6,1,3,244,5,dt870_atualizacao,336,dt870_atualizacao · PlayerBooster.bin · registro 336 · bit 244 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
439,PB:402:6,2,3,281,5,dt870_atualizacao,336,dt870_atualizacao · PlayerBooster.bin · registro 336 · bit 281 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
439,PB:408:6,3,3,160,5,dt870_atualizacao,336,dt870_atualizacao · PlayerBooster.bin · registro 336 · bit 160 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
439,PB:518:6,4,3,175,5,dt870_atualizacao,336,dt870_atualizacao · PlayerBooster.bin · registro 336 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
440,PB:512:6,1,3,170,5,dt870_atualizacao,337,dt870_atualizacao · PlayerBooster.bin · registro 337 · bit 170 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
440,PB:486:6,2,3,217,5,dt870_atualizacao,337,dt870_atualizacao · PlayerBooster.bin · registro 337 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
440,PB:518:6,3,3,175,5,dt870_atualizacao,337,dt870_atualizacao · PlayerBooster.bin · registro 337 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
440,PB:480:6,4,3,202,5,dt870_atualizacao,337,dt870_atualizacao · PlayerBooster.bin · registro 337 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
441,PB:512:6,1,3,170,5,dt870_atualizacao,338,dt870_atualizacao · PlayerBooster.bin · registro 338 · bit 170 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
441,PB:486:6,2,3,217,5,dt870_atualizacao,338,dt870_atualizacao · PlayerBooster.bin · registro 338 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
441,PB:518:6,3,3,175,5,dt870_atualizacao,338,dt870_atualizacao · PlayerBooster.bin · registro 338 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
441,PB:480:6,4,3,202,5,dt870_atualizacao,338,dt870_atualizacao · PlayerBooster.bin · registro 338 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
442,PB:390:6,1,3,261,5,dt870_atualizacao,339,dt870_atualizacao · PlayerBooster.bin · registro 339 · bit 261 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
442,PB:402:6,2,3,281,5,dt870_atualizacao,339,dt870_atualizacao · PlayerBooster.bin · registro 339 · bit 281 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
442,PB:408:6,3,3,160,5,dt870_atualizacao,339,dt870_atualizacao · PlayerBooster.bin · registro 339 · bit 160 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
442,PB:518:6,4,3,175,5,dt870_atualizacao,339,dt870_atualizacao · PlayerBooster.bin · registro 339 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
443,PB:512:6,1,3,170,5,dt870_atualizacao,340,dt870_atualizacao · PlayerBooster.bin · registro 340 · bit 170 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
443,PB:486:6,2,3,217,5,dt870_atualizacao,340,dt870_atualizacao · PlayerBooster.bin · registro 340 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
443,PB:518:6,3,3,175,5,dt870_atualizacao,340,dt870_atualizacao · PlayerBooster.bin · registro 340 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
443,PB:454:6,4,3,234,5,dt870_atualizacao,340,dt870_atualizacao · PlayerBooster.bin · registro 340 · bit 234 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
444,PB:448:6,1,3,229,5,dt870_atualizacao,341,dt870_atualizacao · PlayerBooster.bin · registro 341 · bit 229 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
444,PB:434:6,2,3,180,5,dt870_atualizacao,341,dt870_atualizacao · PlayerBooster.bin · registro 341 · bit 180 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
444,PB:480:6,3,3,202,5,dt870_atualizacao,341,dt870_atualizacao · PlayerBooster.bin · registro 341 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
444,PB:428:6,4,3,185,5,dt870_atualizacao,341,dt870_atualizacao · PlayerBooster.bin · registro 341 · bit 185 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
445,PB:512:6,1,3,170,5,dt870_atualizacao,342,dt870_atualizacao · PlayerBooster.bin · registro 342 · bit 170 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
445,PB:390:6,2,3,261,5,dt870_atualizacao,342,dt870_atualizacao · PlayerBooster.bin · registro 342 · bit 261 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
445,PB:544:6,3,3,266,5,dt870_atualizacao,342,dt870_atualizacao · PlayerBooster.bin · registro 342 · bit 266 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
445,PB:524:6,4,3,122,5,dt870_atualizacao,342,dt870_atualizacao · PlayerBooster.bin · registro 342 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
446,PB:396:6,1,3,276,5,dt870_atualizacao,343,dt870_atualizacao · PlayerBooster.bin · registro 343 · bit 276 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
446,PB:530:6,2,3,244,5,dt870_atualizacao,343,dt870_atualizacao · PlayerBooster.bin · registro 343 · bit 244 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
446,PB:384:6,3,3,249,5,dt870_atualizacao,343,dt870_atualizacao · PlayerBooster.bin · registro 343 · bit 249 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
446,PB:518:6,4,3,175,5,dt870_atualizacao,343,dt870_atualizacao · PlayerBooster.bin · registro 343 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
447,PB:390:6,1,3,261,5,dt870_atualizacao,344,dt870_atualizacao · PlayerBooster.bin · registro 344 · bit 261 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
447,PB:402:6,2,3,281,5,dt870_atualizacao,344,dt870_atualizacao · PlayerBooster.bin · registro 344 · bit 281 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
447,PB:408:6,3,3,160,5,dt870_atualizacao,344,dt870_atualizacao · PlayerBooster.bin · registro 344 · bit 160 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
447,PB:518:6,4,3,175,5,dt870_atualizacao,344,dt870_atualizacao · PlayerBooster.bin · registro 344 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
451,PB:384:6,1,3,249,5,dt870_atualizacao,345,dt870_atualizacao · PlayerBooster.bin · registro 345 · bit 249 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
451,PB:448:6,2,3,229,5,dt870_atualizacao,345,dt870_atualizacao · PlayerBooster.bin · registro 345 · bit 229 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
451,PB:524:6,3,3,122,5,dt870_atualizacao,345,dt870_atualizacao · PlayerBooster.bin · registro 345 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
451,PB:428:6,4,3,185,5,dt870_atualizacao,345,dt870_atualizacao · PlayerBooster.bin · registro 345 · bit 185 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
452,PB:416:6,1,3,165,5,dt870_atualizacao,346,dt870_atualizacao · PlayerBooster.bin · registro 346 · bit 165 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
452,PB:472:6,3,3,,5,dt870_atualizacao,346,dt870_atualizacao · PlayerBooster.bin · registro 346 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
452,PB:466:6,2,3,,5,dt870_atualizacao,346,dt870_atualizacao · PlayerBooster.bin · registro 346 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
452,PB:460:6,4,3,,5,dt870_atualizacao,346,dt870_atualizacao · PlayerBooster.bin · registro 346 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
453,PB:498:6,1,3,144,5,dt870_atualizacao,347,dt870_atualizacao · PlayerBooster.bin · registro 347 · bit 144 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
453,PB:396:6,2,3,276,5,dt870_atualizacao,347,dt870_atualizacao · PlayerBooster.bin · registro 347 · bit 276 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
453,PB:384:6,3,3,249,5,dt870_atualizacao,347,dt870_atualizacao · PlayerBooster.bin · registro 347 · bit 249 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
453,PB:524:6,4,3,122,5,dt870_atualizacao,347,dt870_atualizacao · PlayerBooster.bin · registro 347 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
454,PB:512:6,1,3,170,5,dt870_atualizacao,348,dt870_atualizacao · PlayerBooster.bin · registro 348 · bit 170 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
454,PB:390:6,2,3,261,5,dt870_atualizacao,348,dt870_atualizacao · PlayerBooster.bin · registro 348 · bit 261 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
454,PB:544:6,3,3,266,5,dt870_atualizacao,348,dt870_atualizacao · PlayerBooster.bin · registro 348 · bit 266 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
454,PB:524:6,4,3,122,5,dt870_atualizacao,348,dt870_atualizacao · PlayerBooster.bin · registro 348 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
455,PB:422:6,2,3,224,5,dt870_atualizacao,349,dt870_atualizacao · PlayerBooster.bin · registro 349 · bit 224 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
455,PB:472:6,3,3,,5,dt870_atualizacao,349,dt870_atualizacao · PlayerBooster.bin · registro 349 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
455,PB:466:6,1,3,,5,dt870_atualizacao,349,dt870_atualizacao · PlayerBooster.bin · registro 349 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
455,PB:460:6,4,3,,5,dt870_atualizacao,349,dt870_atualizacao · PlayerBooster.bin · registro 349 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
456,PB:512:6,1,3,170,5,dt870_atualizacao,350,dt870_atualizacao · PlayerBooster.bin · registro 350 · bit 170 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
456,PB:486:6,2,3,217,5,dt870_atualizacao,350,dt870_atualizacao · PlayerBooster.bin · registro 350 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
456,PB:518:6,3,3,175,5,dt870_atualizacao,350,dt870_atualizacao · PlayerBooster.bin · registro 350 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
456,PB:454:6,4,3,234,5,dt870_atualizacao,350,dt870_atualizacao · PlayerBooster.bin · registro 350 · bit 234 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
457,PB:390:6,1,3,261,5,dt870_atualizacao,351,dt870_atualizacao · PlayerBooster.bin · registro 351 · bit 261 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
457,PB:544:6,2,3,266,5,dt870_atualizacao,351,dt870_atualizacao · PlayerBooster.bin · registro 351 · bit 266 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
457,PB:434:6,3,3,180,5,dt870_atualizacao,351,dt870_atualizacao · PlayerBooster.bin · registro 351 · bit 180 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
457,PB:454:6,4,3,234,5,dt870_atualizacao,351,dt870_atualizacao · PlayerBooster.bin · registro 351 · bit 234 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
458,PB:396:6,1,3,276,5,dt870_atualizacao,352,dt870_atualizacao · PlayerBooster.bin · registro 352 · bit 276 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
458,PB:530:6,2,3,244,5,dt870_atualizacao,352,dt870_atualizacao · PlayerBooster.bin · registro 352 · bit 244 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
458,PB:384:6,3,3,249,5,dt870_atualizacao,352,dt870_atualizacao · PlayerBooster.bin · registro 352 · bit 249 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
458,PB:518:6,4,3,175,5,dt870_atualizacao,352,dt870_atualizacao · PlayerBooster.bin · registro 352 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
459,PB:498:6,1,3,144,5,dt870_atualizacao,353,dt870_atualizacao · PlayerBooster.bin · registro 353 · bit 144 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
459,PB:486:6,2,3,217,5,dt870_atualizacao,353,dt870_atualizacao · PlayerBooster.bin · registro 353 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
459,PB:434:6,3,3,180,5,dt870_atualizacao,353,dt870_atualizacao · PlayerBooster.bin · registro 353 · bit 180 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
459,PB:480:6,4,3,202,5,dt870_atualizacao,353,dt870_atualizacao · PlayerBooster.bin · registro 353 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
460,PB:504:6,1,3,149,5,dt870_atualizacao,354,dt870_atualizacao · PlayerBooster.bin · registro 354 · bit 149 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
460,PB:492:6,2,3,239,5,dt870_atualizacao,354,dt870_atualizacao · PlayerBooster.bin · registro 354 · bit 239 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
460,PB:434:6,3,3,180,5,dt870_atualizacao,354,dt870_atualizacao · PlayerBooster.bin · registro 354 · bit 180 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
460,PB:550:6,4,3,271,5,dt870_atualizacao,354,dt870_atualizacao · PlayerBooster.bin · registro 354 · bit 271 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
461,PB:530:6,1,3,244,5,dt870_atualizacao,355,dt870_atualizacao · PlayerBooster.bin · registro 355 · bit 244 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
461,PB:402:6,2,3,281,5,dt870_atualizacao,355,dt870_atualizacao · PlayerBooster.bin · registro 355 · bit 281 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
461,PB:408:6,3,3,160,5,dt870_atualizacao,355,dt870_atualizacao · PlayerBooster.bin · registro 355 · bit 160 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
461,PB:518:6,4,3,175,5,dt870_atualizacao,355,dt870_atualizacao · PlayerBooster.bin · registro 355 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
462,PB:396:6,1,3,276,5,dt870_atualizacao,356,dt870_atualizacao · PlayerBooster.bin · registro 356 · bit 276 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
462,PB:492:6,2,3,239,5,dt870_atualizacao,356,dt870_atualizacao · PlayerBooster.bin · registro 356 · bit 239 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
462,PB:524:6,3,3,122,5,dt870_atualizacao,356,dt870_atualizacao · PlayerBooster.bin · registro 356 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
462,PB:550:6,4,3,271,5,dt870_atualizacao,356,dt870_atualizacao · PlayerBooster.bin · registro 356 · bit 271 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
463,PB:504:6,1,3,149,5,dt870_atualizacao,357,dt870_atualizacao · PlayerBooster.bin · registro 357 · bit 149 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
463,PB:408:6,2,3,160,5,dt870_atualizacao,357,dt870_atualizacao · PlayerBooster.bin · registro 357 · bit 160 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
463,PB:518:6,3,3,175,5,dt870_atualizacao,357,dt870_atualizacao · PlayerBooster.bin · registro 357 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
463,PB:480:6,4,3,202,5,dt870_atualizacao,357,dt870_atualizacao · PlayerBooster.bin · registro 357 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
464,PB:422:6,2,3,224,5,dt870_atualizacao,358,dt870_atualizacao · PlayerBooster.bin · registro 358 · bit 224 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
464,PB:472:6,3,3,,5,dt870_atualizacao,358,dt870_atualizacao · PlayerBooster.bin · registro 358 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
464,PB:466:6,1,3,,5,dt870_atualizacao,358,dt870_atualizacao · PlayerBooster.bin · registro 358 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
464,PB:460:6,4,3,,5,dt870_atualizacao,358,dt870_atualizacao · PlayerBooster.bin · registro 358 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
465,PB:512:6,1,3,170,5,dt870_atualizacao,359,dt870_atualizacao · PlayerBooster.bin · registro 359 · bit 170 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
465,PB:486:6,2,3,217,5,dt870_atualizacao,359,dt870_atualizacao · PlayerBooster.bin · registro 359 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
465,PB:518:6,3,3,175,5,dt870_atualizacao,359,dt870_atualizacao · PlayerBooster.bin · registro 359 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
465,PB:480:6,4,3,202,5,dt870_atualizacao,359,dt870_atualizacao · PlayerBooster.bin · registro 359 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
466,PB:498:6,1,3,144,5,dt870_atualizacao,360,dt870_atualizacao · PlayerBooster.bin · registro 360 · bit 144 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
466,PB:486:6,2,3,217,5,dt870_atualizacao,360,dt870_atualizacao · PlayerBooster.bin · registro 360 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
