secao,secao_idx,id_texto,texto
G12W,73,323,Pressione li para posicionar jogadores perto ou para longe da bola.
G12W,73,325,"lc
Use a barra de força para ajustar a velocidade. Quanto maior a força, menor a precisão.
Uma bola mais forte tem maior potência, mas menor precisão."
G12W,73,326,"li + lc
Aumente a barra de força para dar uma trajetória mais alta."
G12W,73,328,"Mova ob antes do batedor chutar a bola para reagir a um chute forte.
Mova ob depois do batedor chutar a bola para reagir a um chute mais fraco."
G12W,73,329, () → soltar.
G12W,73,330,Solte ob → pressione lc ao encostar na bola: sem giro.
G12W,73,331,Segurar
G12W,73,332,Solte ob antes de começar o movimento.
G12W,73,333,"Imediatamente depois, pressione of/oh/oc/oj/od"
G12W,73,334," () → soltar.
Imediatamente depois, pressione of/oh/oc/oj/od
*Quando jogando para a →."
G12W,73,335,"*Habilidade necessária: Pedalada
*Quando jogando para a →.
Solte ob antes de começar o movimento."
G12W,73,339," → soltar
*Quando jogando para a →."
G12W,73,340,"Troque de  para 
*Quando jogando para a →."
G12W,73,341,"() → soltar.
Imediatamente depois, pressione og (oi) 
*Quando jogando para a →."
G12W,73,342,"Imediatamente depois, pressione og (oi) "
G12W,73,343," () → soltar
Imediatamente depois, pressione of/oh/oc/oj/od"
G12W,73,344,"()  → soltar.
Imediatamente depois, pressione of/oh/oc/oj/od"
G12W,73,345,Habilidade necessária: Chapéu ou Toque de calcanhar
G12W,73,346,Habilidade necessária: Pedalada
G12W,73,351,Pressione oc enquanto segura 
G12W,73,352,"Pressione oc enquanto segura 
*Habilidade necessária: Finta de letra e virada
*Quando jogando para a →."
G12W,73,356,Habilidade necessária: Finta de letra
G12W,73,357,"Segure  + oj /of
*Habilidade necessária: Finta de letra
*Quando jogando para a →."
G12W,73,365,Habilidade necessária: Elástico
G12W,73,366,"Segure  + oh
*Habilidade necessária: Elástico
*Quando jogando para a →."
G12W,73,367,"Segure  + , depois oh
*Habilidade necessária: Elástico
*Quando jogando para a →."
G12W,73,368,"Segure  + , depois oj
*Habilidade necessária: Elástico
*Quando jogando para a →."
G12W,73,369,"Segure  + oj
*Habilidade necessária: Elástico
*Quando jogando para a →."
G12W,73,381,"Segure jl + ob
*Quando a bola é levantada ou quica no chão."
G12W,73,383,"Segure jl + ob na direção do adversário
*Habilidade necessária: Chapéu"
G12W,73,384,Segure jl + ob
G12W,73,385,Levanta a bola mais alto que um Chapéu e permite o domínio mais no alto.
G12W,73,386,Segure jl + ob na direção do adversário
G12W,73,387,jlx2
G12W,73,388,"lc, la ou ld → lb antes do jogador chutar"
G12W,73,389,Habilidade necessária: Finta de letra e virada
G12W,73,391,Segure lf
G12W,73,394,"Solte ob e, antes de dominar a bola, continue pressionando jn na direção do movimento da bola"
G12W,73,404," (), depois pressione imediatamente of/oh/oc/oj/od
*O número de passadas é alterado com base no momento em que ob é pressionado.
*Quando jogando para a →."
G12W,73,405,Segure  + oh
G12W,73,406,Pressione od (oc) enquanto segura 
G12W,73,407,Quando a bola é levantada ou quica no chão.
G12W,73,409,Segure  + oj /of
G12W,73,411,Você também pode alterar em jogadas de bola parada.
G12W,73,413,"tax2 aumenta o Nível de ataque/defesa
tbx2 diminui o Nível de ataque/defesa"
G12W,73,414,Pressione td para abrir uma janela para instruir estratégias de bola parada.
G12W,73,415,"ok Acelerar
ol Pequena área
om Fila indiana
on Segunda trave"
G12W,73,416,"ok Equilibrado
om Individual
on Por zona"
G12W,73,417," () → soltar.
Imediatamente depois, pressione of/oh/oc/oj/od
*Habilidade necessária: Pedalada
*Quando jogando para a →."
G12W,73,418,Segure  + oh
G12W,73,419,"Enquanto segura  (), od (oc)"
G12W,73,420,"Os comandos serão diferentes dependendo do tipo de câmera usado e da direção do ataque.
Você também pode alterar em jogadas de bola parada."
G12W,73,422,Somente offline.
G12W,73,423,"ok Acelerar
ol Alvo distante
om Acelerar e esperar
on Pivô"
G12W,73,425,"Pressione jl para alternar o ângulo da câmera entre horizontal e vertical.
*Apenas na área central do adversário."
G12W,73,426,Pressione  tc para abrir uma janela que exibe estratégias de bola parada.
G12W,73,427,"ok Linha lateral
ol De trás
om Duas opções
on Diagonal"
G12W,73,430,Ajuste a direção usando ob.
G12W,73,433,Você pode colocar efeito na bola com oe/of e ajustar a trajetória com oc/od.
G12W,73,434,Pressione td para abrir a janela de estratégia.
G12W,73,435,Pressione td/tc para abrir a janela de estratégia.
G12W,73,436,Instrua seu time com relação à estratégia usada com oa.
G12W,73,437,Esta estratégia se aplica apenas a bolas paradas cobradas no campo de ataque.
G12W,73,438,Pressione lc para chutar.
G12W,73,439,Mantenha pressionado para chutar mais forte.
G12W,73,442,"Manter pressionado aumenta a força do chute, mas diminui a precisão."
G12W,73,446,"Pressione td para abrir a janela de estratégia.
Instrua seu time com relação à estratégia usada com oa.
*Esta estratégia se aplica apenas a bolas paradas cobradas no campo de ataque."
G12W,73,447,"Ajuste a direção usando ob.
Pressione lc para chutar. Mantenha pressionado para chutar mais forte."
G12W,73,448,"Pressione td/tc para abrir a janela de estratégia.
Instrua seu time com relação à estratégia usada com oa."
G12W,73,450,Os comandos serão diferentes dependendo do tipo de câmera usado e da direção do ataque.
G12W,73,451,Bola fora de jogo
G12W,73,452,"lk+///
*Bola fora de jogo"
G12W,73,454,li + ok (Pressione de novo para cancelar)
G12W,73,455,"Segurelm enquanto faz uma ação.
*Esta configuração fica desativada no Coop."
G12W,73,456,Mantenha lf pressionado até o adversário chutar.
G12W,73,457,Apenas na área central do adversário.
G12W,73,458,Mantenha lh pressionado até o adversário chutar.
G12W,73,462,Segure  + oj
G12W,73,463,li+la
G12W,73,464,"Quando a bola sai de jogo
ja
Abre uma janela para fazer subtituições rápidas."
G12W,73,465,Segure  + oj
G12W,73,467,"Segure  + of/oh
*Quando jogando para a →."
G12W,73,468,Segure  () + of/oh/oj
G12W,73,469,"Segure , depois  ()"
G12W,73,470,"Apenas quando atrás do cobrador.
oc gera trajetória baixa, od gera trajetória alta."
G12W,73,471,"Você pode fazer substituições com ja quando a bola não estiver em jogo. Primeiro, selecione o jogador que quer tirar, depois quem entrará no lugar. A lista de jogadores está ordenada por quantidade de resistência restante."
G12W,73,472,"Ao alterar o Nível de ataque/defesa durante uma partida é possível ajustar a quantidade de jogadores que irão ajudar na defesa ou no ataque e o posicionamento deles.
Pressionar ta duas vezes fará com que o time jogue mais ofensivamente.
Pressionar tb duas vezes fará com que ele jogue mais defensivamente."
G12W,73,474,%s está reclamando de dores na perna. Deixá-lo em campo aumentará o risco de lesão. Talvez seja melhor fazer uma substituição.
G12W,73,475, () → soltar
G12W,73,476, () → soltar
G12W,73,478,"Segure  + od/oj
*Quando jogando para a →."
G12W,73,480,Solte ob ao driblar
G12W,73,481,"jn na direção da bola ou o contrário, depois solte e mova o ob na direção oposta."
G12W,73,487,É mais provável que os jogadores errem os chutes quando driblam em alta velocidade ou antes de dominar a bola. Tentar chutar a bola em uma direção diferente da orientação do corpo também gera chutes errados.
G12W,73,488,"ljx2
*Somente quando o goleiro estiver segurando a bola."
G12W,73,492,Habilidade necessária: Chapéu
G12W,73,493,"Segure jl + ob
*Quando a bola é levantada ou quica no chão."
G12W,73,495,"Você pode colocar efeito na bola com oe/of e ajustar a trajetória com oc/od.
Você vai achar mais fácil passar pela barreira e acertar o alvo se adicionar efeito a uma cobrança de falta e encher de 60％ a 70％ da barra de força. "
G12W,73,496,"Quando o adversário chutar a bola, pressione le para fazer todos os jogadores da barreira pularem."
G12W,73,497,Use ob para escolher a direção e lc para chutar.
G12W,73,498,Pressione lk para ativar ou desativar o cursor da mira.
G12W,73,499,"Use ob para escolher a direção e lc para chutar.
Manter pressionado aumenta a força do chute, mas diminui a precisão.
Pressione lk para ativar ou desativar o cursor da mira."
G12W,73,500,"Se a bola for chutada devagar ou perto do meio, talvez seja possível defendê-la mesmo se mover o ob depois do chute.
Leia os pensamentos do adversário para prever o tipo de chute e aja de acordo para virar o heroi do dia."
G12W,73,503,"Ao driblar, se um adversário tentar roubar a bola por trás ou pelos lados, seu jogador vai tentar protegê-la automaticamente com o corpo.
Se você mandar o jogador se afastar do adversário, ele vai parar de proteger a bola e vai para essa direção.
Seu jogador tem mais chances de ficar com a bola se o seu atributo de ""Contato físico"" for mais alto do que o do adversário."
G12W,73,504,"Combinar ob e lj permite a realização de várias ações.
Quanto mais pressionar lj, mais rápido seu jogador correrá com a bola. Além disso, pressionar rapidamente até o fim fará com que o jogador toque a bola para longe do pé para enganar um adversário que estiver tentando o desarme."
G12W,73,505,Mover jn para os lados ou para a frente permite que o jogador faça diversas fintas. Use isto para enganar os adversários e passar por eles com a bola.
G12W,73,506,"Segure  + oh
*Quando jogando para a →."
G12W,73,507,"Segure  + , depois oh
*Quando jogando para a →."
G12W,73,508,"Segure  + oj
*Quando jogando para a →."
G12W,73,509,"Segure  + , depois oj
*Quando jogando para a →."
G12W,73,510,"Pressione od (oc) enquanto segura 
*Quando jogando para a →."
G12W,73,511,"Segure , depois od oj (oc/oh)
*Quando jogando para a →."
G12W,73,512,"Segure  () + of/oh/oj
*Quando jogando para a →."
G12W,73,513,"Segure , depois  ()
*Quando jogando para a →."
G12W,73,514,Novo tópico
G12W,73,515,"*Habilidade necessária: Chapéu ou Toque de calcanhar
Levanta a bola mais alto que um Chapéu e permite o domínio mais no alto."
G12W,73,518,"Ao defender, pressione lg para fazer o jogo de corpo no adversário ao tentar roubar a bola.
Quando correr ao lado de um adversário que estiver com a bola, isso pode ajudar a fazer o desarme sem cometer uma falta. "
G12W,73,519,"Ao defender, pressione lo para chamar um companheiro de time para pressionar o adversário por um certo tempo.
Como companheiros que estão mais longe da bola também se juntarão para pressionar, fique atento aos riscos que isso vai criar se o adversário conseguir se livrar dessa pressão."
G12W,73,520,"Ao pressionar lj totalmente ao chutar, a barra de força ficará azul e você poderá dar um chute forte.
Jogadores com as habilidades ""Folha seca"" ou ""Chute ascendente"" poderão dar chutes com trajetórias especiais."
G12W,73,521,"Ao pressionar lj completamente ao passar, a barra de força ficará azul e você poderá dar um passe firme e rápido. No entanto, lembre-se de que leva mais tempo para a bola sair dos pés do jogador, portanto é melhor tentar esse tipo de passe quando estiver livre de marcação."
G12W,73,522,"Quando a bola estiver no ar e perto do gol, dar um ""Chute fenomenal"" com mais da metade da barra de força cheia aumentará a chance de um chute firme na direção do gol.
Jogadores com a habilidade ""Cabeçada"" darão cabeçadas mais precisas para o gol."
G12W,73,523,Exibir comandos: ka; Ocultar comandos: jc
G12W,73,524,ob + aperte lj totalmente antes de soltar rapidamente
G12W,73,525,"Durante uma partida, seu jogador pode demonstrar preocupação com as pernas.
Se isso acontecer, ele pode se lesionar caso continue em campo.
Por isso, pode ser uma boa opção substituí-lo assim que tiver a chance."
G12W,73,532,Apenas quando é permitido segurar a bola com as mãos.
G12W,73,533,Somente quando o goleiro estiver segurando a bola.
G12W,73,535," () → soltar
Imediatamente depois, pressione of/oh/oc/oj/od
*Habilidade necessária: Pedalada
*Quando jogando para a →.
Solte ob antes de começar o movimento."
G12W,73,536,"()  → soltar.
Imediatamente depois, pressione of/oh/oc/oj/od
*Habilidade necessária: Pedalada
*Quando jogando para a →.
Solte ob antes de começar o movimento."
G12W,73,537,"Segure jl + ob
*Quando a bola é levantada ou quica no chão.
*Habilidade necessária: Chapéu ou Toque de calcanhar
Levanta a bola mais alto que um Chapéu e permite o domínio mais no alto."
G12W,73,538,"Ao defender, pressione ll para fazer seu jogador seguir o adversário com passos mais curtos. Essa habilidade é essencial na defesa, já que aumenta a chance do jogador bloquear passes e chutes."
G12W,73,542,"Ao defender, pressione lfx2 oullx2 para fazer o jogo de corpo no adversário ao tentar roubar a bola.
Quando correr ao lado de um adversário que estiver com a bola, isso pode ajudar a fazer o desarme sem cometer uma falta. "
G12W,73,544,"★ é exibido ao lado dos jogadores com a habilidade ""Arremesso lateral longo""."
G12W,73,545,"Pressione ja para abrir uma pequena janela para alterar cobradores.
★ é exibido ao lado dos jogadores com a habilidade ""Arremesso lateral longo""."
G12W,73,547,"Ao jogar no Coop., Pedir para pressionar e Segundo batedor de falta serão desativados. 
Alterar cursor ficará configurado para [Semi-assistido]."
G12W,73,548,"*Configurável apenas por Líder, em partidas cooperativas."
G12W,73,549,"*Configurável apenas por Líder, em partidas cooperativas.
Os comandos serão diferentes dependendo do tipo de câmera usado e da direção do ataque."
G12W,73,550,"Em partidas Coop. online, o jogador com o cursor terá um indicador que mostra a melhor posição que ele poderia estar de acordo com a situação de jogo."
G12W,73,551,*Esta configuração fica desativada no Coop.
G12W,73,552,Esta configuração fica desativada no Coop.
G12W,73,553,ob + lj x2
G12W,73,554,"Ao alterar o Nível de ataque/defesa durante uma partida é possível ajustar a quantidade de jogadores que irão ajudar na defesa ou no ataque e o posicionamento deles.
Escolher o Nível de ataque/defesa mais alto fará com que os defensores avancem para tentar fazer gols, enquanto o mais baixo fará com que o time todo recue para defender.
Pressionar ta duas vezes fará com que o time jogue mais ofensivamente.
Pressionar tb duas vezes fará com que ele jogue mais defensivamente."
G12W,73,555,"Combinar ob e lj permite a realização de várias ações.
Quanto mais pressionar lj, mais rápido seu jogador correrá com a bola. Além disso, pressionar duas vezes rapidamente fará com que o jogador toque a bola para longe do pé para enganar um adversário que estiver tentando o desarme."
G12W,73,556,"Depois de marcar um gol, você pode fazer Comemorações com os comandos exibidos na tela.
Qualquer usuário pode pular essa ação, mas apenas se o número exibido no canto superior direito da tela não for ""1/1"". Caso o número seja ""1/1"", apenas o usuário que marcou o gol pode pular a comemoração.
Observe que em partidas Coop., apenas o usuário que marcou o gol pode pular a comemoração."
G12W,73,557,"Segure lm, depois deslize ob rapidamente para carregar a bola com toques curtos enquanto mantém o corpo na direção do ataque. Funciona bem em áreas com pouco espaço, muitos jogadores ou quando houver tentativa de desarme."
G12W,73,558,"Chute
・A barra de força e a trajetória da bola são escolhidos automaticamente.
・Chutes fenomenais e chutes controlados são realizados automaticamente.
・Dependendo da situação e das habilidades de chute que seus jogadores tenham, os chutes especiais serão automáticos.
Drible
・Ao driblar em um caminho que pode levar à perda da posse da bola, esse caminho será ajustado para longe dos adversários.
・Quando estiver perto de sair do campo com a bola, a velocidade do jogador será reduzida ou o caminho do drible será corrigido.
・Sem assistência para Drible preciso.
Passe
・Quando for apropriado, o passe pode ser alterado para um passe fenomenal automaticamente.
・Ao inserir o comando de um lançamento rasteiro, o movimento pode ser alterado para um passe aéreo em profundidade se essa jogada for considerada mais apropriada.
・O melhor alvo para o passe será escolhido com base na situação."
G12W,73,561,"
Faça uma finta na direção que comandar."
G12W,73,562,"Deslize rapidamente no lado esquerdo da tela para carregar a bola com toques curtos enquanto mantém o corpo na direção do ataque.
Funciona bem em áreas com pouco espaço, muitos jogadores ou quando houver tentativa de desarme."
G12W,73,563,"・Use Marcar de perto para ir automaticamente na direção do adversário que estiver com a bola.
・Use comandos direcionais para ajustar sua posição com relação ao adversário depois de usar Marcar de perto.
・A direção do afastamento é escolhida automaticamente.
・Afastamentos são feitos automaticamente em situações de perigo."
G12W,73,564,ob + lm
G12W,73,565,"Dar um Chute controlado fará com que Barra de força fique azul claro, o que gera um chute colocado com mais ênfase na precisão do que na força. Jogadores com a habilidade ""Efeito de longe"" ou ""Curva para fora"" poderão dar chutes com trajetórias especiais."
G1T,74,0,Chutes
G1T,74,2,Faltas
G1T,74,3,Cartões amarelos
G1T,74,4,Cartões vermelhos
G1T,74,5,Cobranças de falta
G1T,74,6,Escanteio
G1T,74,7,Impedimentos
G1T,74,8,Posse de bola
G1T,74,9,Gol contra
G1T,74,14,PN: %d-%d
G1T,74,15,Direção do ataque
G1T,74,16,RES
G1T,74,17,PN: %1$d| - %2$d|
G1T,74,18,Pontuação total: %d - %d
G1T,74,19,Ataque total
G1T,74,20,Ofensivo
G1T,74,21,Equilibrado
G1T,74,22,Defensivo
G1T,74,23,Retranca
G1T,74,98,Passes
G1T,74,123,Chutes sofridos
G1T,74,124,Defesas
G1T,74,129,Gols marcados
G1T,74,135,Dentro da grande área
G1T,74,144,Escanteios
G1T,74,148,%d'
G1T,74,186,Interceptações
G1T,74,187,Cobranças de falta
G1T,74,189,%d+%d'
G1T,74,190,Chutes (a gol)
G1T,74,192,Chutes a gol
G1T,74,202,Passes
G1T,74,203,Passes certos
G1T,74,204,Passes (Certos)
G1T,74,209,Substituições
G1T,74,237,Luvas de goleiro
G1T,74,264,Cruzamentos
G1T,74,269,Intervalo
G1T,74,275,Prorrogação
G1T,74,279,Recepção de passe
G1T,74,280,Posicionamento ofensivo
G1T,74,282,Posicionamento defensivo
G1T,74,283,Passes importantes
G1T,74,284,Dribles importantes
G1T,74,285,Boas recepções
G1T,74,286,Recepções ofensivas
G1T,74,287,Desarmes importantes
G1T,74,288,Bom posicionamento
G1T,74,295,Dribles (Com sucesso)
G1T,74,305,Total de pontos
G1T,74,307,Passe
G1T,74,308,Chute
G1T,74,309,Drible
G1T,74,310,Passes para finalização
G1T,74,311,Ultrapassagens
G1T,74,312,Corridas abertas
G1T,74,313,Corridas ofensivas
G1T,74,314,Pressões no ataque
G1T,74,315,Pressões na defesa
G1T,74,316,Marcações duplas
G1T,74,317,Passes obstruídos
G1T,74,318,Jogadores marcados
G1T,74,319,Marcador
G1T,74,322,Sair do treino
G1T,74,323,Sair
G1T,74,324,Sair do tutorial de comandos
G1T,74,325,Sair
G1T,74,326,PLACAR AGREGADO (%d - %d)
G1T,74,327,(%d)
G1T,74,328,Reservas
G1T,74,329,PLACAR AGREGADO 
G1T,74,331,TÉCNICO
G1T,74,332,Titulares
G1T,74,333,Chutes a gol
G1T,74,334,Passes certos
G1T,74,335,PN(%d - %d)
G1T,74,336,%s %s
G1T,74,337,%s %s %s
G1T,74,338,(PN)
G1T,74,339,(GC)
G1T,74,340,Intervalo
G1T,74,341,Fim de jogo
G1T,74,342,Intervalo
G1T,74,343,FIM DA PRORROG.
G1T,74,344,PN
G1T,74,345,Chutes a gol
G1T,74,346,Cartão amarelo
G1T,74,347,Cartão vermelho
G1T,74,348,ENTRANDO
G1T,74,349,SAINDO
G1T,74,350,POSSE DE BOLA (％)
G1T,74,351,GOL
G1T,74,352,Replay
G1T,74,353,Destaques
G1T,74,354,Em tratamento
G1T,74,355,Jogador lesionado
G1T,74,356,Campeões da AFC ASIAN CUP
G1T,74,357,Destaques
G1T,74,358,Passes conc. (％)
G1T,74,359,Escanteios
G1T,74,360,Faltas
G1T,74,361,Gols de hoje
G1T,74,362,Voltou do tratamento
G1T,74,363,Fim de jogo
G1T,74,364,Comentarista
G1T,74,365,Narrador
G1T,74,366,Posse de bola
G1T,74,367,Chutes
G1T,74,368,Chutes a gol
G1T,74,369,Faltas
G1T,74,370,Impedimentos
G1T,74,371,Escanteios
G1T,74,372,Cobranças de falta
G1T,74,373,Passes
G1T,74,374,Passes certos
G1T,74,375,Cruzamentos
G1T,74,376,Interceptações
G1T,74,377,Desarmes
G1T,74,378,Defesas
G1T,74,379,Marcador
G1W,75,0,Quer mesmo sair do treino?
G2T,76,12,Intervalo
G2T,76,13,Resultado
G2T,76,22,Destaques
G2T,76,23,Destaques
G2T,76,26,Assistência
G2T,76,64,Gols de hoje
G2T,76,73,Reinício rápido
G2T,76,74,%s + %s
G2T,76,146,Alterar configuração de FT
G2T,76,250,Contra-ataque
G2T,76,251,Contra-ataque rápido
G2T,76,252,Passe longo
G2T,76,253,Posse de bola
G2T,76,260,Vencedores da %s
G2T,76,271,Tiro livre indireto
G2T,76,272,Distância até o gol
G2T,76,274,Jogador lesionado
G2T,76,275,Em tratamento
G2T,76,276,Voltou do tratamento
G2T,76,282,Estatística
G2T,76,285,%d  %s
G2T,76,286,%02d
G2T,76,287,%d (%d)
G2T,76,295,Acelerar
G2T,76,296,Pequena área
G2T,76,297,Fila indiana
G2T,76,298,Segunda trave
G2T,76,299,Por zona
G2T,76,300,Individual
G2T,76,301,Mista
G2T,76,302,Comemorando o gol
G2T,76,303,%s desligado
G2T,76,308,Cruzamento
G2T,76,309,Chute
G2T,76,313,Corrida aberta
G2T,76,314,Arrancada ofensiva
G2T,76,316,Segurou a bola
G2T,76,317,Bom desarme
G2T,76,318,Interceptação
G2T,76,319,Bloqueio
G2T,76,320,Drible errado
G2T,76,321,Passe errado
G2T,76,323,Passe para trás
G2T,76,325,Ótimo passe
G2T,76,329,Bom posicionamento
G2T,76,332,Passe e ultrapass.
G2T,76,334,Passe e corr. abe.
G2T,76,336,Impedido
G2T,76,337,Passe importante
G2T,76,338,Falta
G2T,76,339,Passe de primeira
G2T,76,342,Drible ofensivo
G2T,76,349,Marcado
G2T,76,350,Coberto
G2T,76,353,Afastamento
G2T,76,354,Passe na área
G2T,76,355,Contr. linha def.
G2T,76,356,Trocou de lado
G2T,76,365,Expulso
G2T,76,366,Cartão amarelo
G2T,76,367,Pivô
G2T,76,368,Alvo distante
G2T,76,369,Acelerar e esperar
G2T,76,370,Linha lateral
G2T,76,371,Diagonal
G2T,76,372,De trás
G2T,76,373,Duas opções
G2T,76,374,Passe e corrida
G2T,76,375,Erro gerou chute
G2T,76,376,Erro gerou gol
G2T,76,378,Boa defesa
G2T,76,379,Parada ao driblar
G2T,76,380,Bom drible
G2T,76,382,Gol!
G2T,76,383,Cruzamento!
G2T,76,384,Passe em deixada!
G2T,76,386,Corrida em tabela!
G2T,76,387,Ótima posição!
G2T,76,388,Ultrapassagem!
G2T,76,389,Arranc. ofensiva!
G2T,76,390,Corrida aberta!
G2T,76,391,Passe na área!
G2T,76,394,Chute de 1ª!
G2T,76,395,Cruzamento de 1ª!
G2T,76,396,Tabela!
G2T,76,397,Ótimo passe!
G2T,76,401,Lançamento de 1ª!
G2T,76,402,Passe na área!
G2T,76,403,Chute!
G2T,76,404,Passe em profund.!
G2T,76,410,Boa corrida!
G2T,76,411,Bom passe!
G2T,76,412,Defesa em equipe!
G2T,76,413,Assistência
G2T,76,415,Interceptações
G2T,76,420,Chute
G2T,76,423,Comemoração marcante
G2T,76,427,Comemoração pessoal
G2T,76,428,Golaço
G2T,76,429,Respeito
G2T,76,430,Abrindo o placar
G2T,76,431,Gol da virada
G2T,76,432,Valeu pelo passe
G2T,76,433,Num piscar de olhos
G2T,76,434,No contra-ataque
G2T,76,435,Emotivo
G2T,76,436,Tamo junto
G2T,76,437,Comemoração situacional
G2T,76,438,Pessoal
G2T,76,439,Especial
G2T,76,440,Toma de volta!
G2T,76,441,Vitória a qualquer custo
G2T,76,442,Finalmente!
G2T,76,443,Perito nas faltas
G2T,76,444,Do escanteio
G2T,76,445,Zagueiro artilheiro
G2T,76,446,Esse é pra nossa torcida
G2T,76,447,Calados
G2T,76,448,"Um por todos, todos por um"
G2T,76,449,Gol para redimir
G2T,76,451,ENTRANDO
G2T,76,452,SAINDO
G2T,76,453,PÊNALTIS
G2T,76,454,ATQ
G2T,76,455,DEF
G2T,76,456,Lançamento de 1ª
G2T,76,457,Bom passe
G2T,76,458,Passe obstruído
G2T,76,459,Voltou para marcar
G2T,76,460,Campeões da %s
G2T,76,462,Hat Trick
G2W,77,12,PAUSA
G2W,77,20,Velocidade do jogo
G2W,77,28,Selecione o cobrador
G2W,77,29,Replay
G2W,77,41,Selecionar arremessador
G2W,77,83,Lista de comandos
G2W,77,88,Barra de resistência
G2W,77,102,Selecionar cobrador
G2W,77,103,Segundo cobrador de FT
G2W,77,111,Arremessador
G2W,77,123,Verificar Plano de jogo
G2W,77,131,Barra de força
G2W,77,134,Menu de Pausa
G2W,77,136,Caixas de nome do jogador
G2W,77,137,Guias de bolas paradas
G2W,77,138,Tempo restante de pausa
G2W,77,139,Jogar novamente
G2W,77,143,Pular
G2W,77,151,Configuração de partida
G2W,77,152,Trocar câmera
G3W,78,1,Apenas o usuário
G3W,78,5,Menu de Treino
G3W,78,9,Escanteio esquerdo
G3W,78,10,Escanteio direito
G3W,78,43,Falta
G4W,79,5,Longa
G4W,79,6,Vertical
G4W,79,10,Angular
G4W,79,12,Zoom
G4W,79,16,Câmera traseira
G4W,79,22,Jogador
G4W,79,23,Bola
G4W,79,26,Aérea
G4W,79,29,Meia Distância
G4W,79,30,Transmissão Ao Vivo
G4W,79,31,Visão do torcedor
G4W,79,32,Dinâmica ampla
G4W,79,33,Dinâmica ampla (Personalizada)
G4W,79,34,Estádio
G4W,79,35,Estádio (Personalizada)
G4W,79,36,Duelo
G4W,79,37,Duelo (Personalizado)
G5W,80,2,Radar
G5W,80,3,Embaixo
G5W,80,5,Esquerda
G5W,80,7,Direita
G5W,80,15,Translúcido 
G6W,81,17,Narração
G6W,81,18,Comentário
G6W,81,20,Jon Kabira
G6W,81,21,Tsuyoshi Kitazawa
G6W,81,22,Peter Drury
G6W,81,23,Jim Beglin
G6W,81,24,Grégoire Margotton
G6W,81,25,Darren Tulett
G6W,81,26,Marco Hagemann
G6W,81,27,Hansi Küpper
G6W,81,28,Fabio Caressa
G6W,81,29,Luca Marchegiani
G6W,81,30,Carlos Martínez
G6W,81,31,"Julio Maldonado ""Maldini"""
G6W,81,38,%s m
G6W,81,103,-
G6W,81,104,-
G6W,81,105,-
G6W,81,106,Christián Martinoli 
G6W,81,107,Luis García
G6W,81,108,Pedro Sousa
G6W,81,109,Luis Freitas Lobo
G6W,81,113,Milton Leite
G6W,81,114,Mauro Beting
G6W,81,118,Fahad Khalid Alotaibi
G6W,81,119,Rodolfo Depaoli
G6W,81,120,Diego Latorre
G6W,81,121,Luis Omar Tapia
G6W,81,122,Aldo R. Schiappacasse
G6W,81,123,Miao Kun
G6W,81,124,Cai Huiqiang
G6W,81,125,Ka Him NG 
G6W,81,126,Keyman
G6W,81,127,JUNIL SO
G6W,81,128,JUNEHEA HAHN
G6W,81,129,Gökhan Abdik
G6W,81,130,Müjdat Muratoğlu
G7W,82,0,Ataque
G7W,82,1,Defesa
G7W,82,2,Comandos básicos
G7W,82,3,Comando
G7W,82,4,Jogada ensaiada
G7W,82,5,Dribles
G7W,82,6,Fintas
G7W,82,10,Passe em profund.
G7W,82,13,Cruzamentos
G7W,82,14,Chutes
G7W,82,17,Fingir chute
G7W,82,20,Pressão
G7W,82,21,Dicas
G7W,82,22,Só quando estiver parado.
G7W,82,23,Apenas coop.
G7W,82,24,Mover o cursor para o goleiro
G7W,82,25,Pular (Barreira)
G7W,82,26,Passar e correr (cruzado)
G7W,82,27,Nível de ataque/defesa
G7W,82,28,Escanteios
G7W,82,32,Arremesso lateral
G7W,82,33,Pênalti
G7W,82,34,Controles da barreira
G7W,82,36,Fintas
G7W,82,42,Domínios
G7W,82,54,Controles básicos
G7W,82,58,Faltas (atacando)
G7W,82,59,Faltas (defendendo)
G7W,82,71,Pedalada única
G7W,82,87,Finta em L
G7W,82,89,Corte para dentro
G7W,82,92,Elástico reverso
G7W,82,96,Chaleira
G7W,82,125,Elástico
G7W,82,128,Corte com virada
G7W,82,152,Habilidade de giro 360°
G7W,82,153,Habilidade de elástico
G7W,82,154,Habilidade de giro
G7W,82,158,Habil. de domínio
G7W,82,168,Toque incisivo
G7W,82,169,Explosão de velocidade
G7W,82,173,Cercar adversário
G7W,82,174,Tiro de meta
G7W,82,175,Controles sem a bola
G7W,82,180,Toque duplo
G7W,82,182,Toque para cima
G7W,82,185,Chute com o peito do pé
G7W,82,187,Chute manual
G7W,82,192,Chapéu
G7W,82,196,Desarmes
G7W,82,197,Passes conc. (％)
G7W,82,198,Desarmes
G7W,82,201,Mudança de posição
G7W,82,203,Ajeitada
G7W,82,204,Parada rápida
G7W,82,206,Virar para o gol adversário
G7W,82,207,Passe por cima
G7W,82,210,Pegar a bola
G7W,82,211,Arremesso para espaço aberto
G7W,82,212,Finta de passe
G7W,82,214,Instruir companheiros
G7W,82,216,Pedir a bola
G7W,82,225,Jogo de corpo
G7W,82,227,Posicionamento automático
G7W,82,228,Sair com o goleiro
