id,nome_en,nome_jp,nome_cn,no_dt200,no_dt870
8492834,Howell Emary,ハウエル エマリー,豪厄尔·埃马里,false,true
8492835,Wiljan Kuipers,ウィルヤン カイペルス,维尔扬·克伊珀斯,false,true
8492836,Douglas Holst,ダグラス ホルスト,道格拉斯·霍尔斯特,false,true
8492860,Heini Kautsky,ハイニ カウツキー,海尼·考茨基,false,true
12582950,Emami Nikyar,エマミ ニクヤル,埃马米·尼克亚尔,true,true
12582955,Oswald Elgin,オズワルド エルジン,奥兹瓦尔德·埃尔金,true,true
12582959,Mojtaba Nassif,モジタバ ナシフ,穆吉塔巴·纳西夫,true,true
12582963,Dino Millesi,ディーノ ミッレージ,迪诺·米莱西,true,true
12582980,Baltasar Padin,バルタサル パディン,巴尔塔萨·帕丁,true,true
12582993,Sabino Cererols,サビーノ セレロールス,萨比诺·塞莱罗尔斯,true,true
12583004,Fran Cudoreni,フランシスコ クアドレニ,弗朗西斯科·库多莱尼,true,true
12583008,Emmanuel Cluzel,エマニュエル クルゼル,埃马纽埃尔·克吕泽尔,true,true
12583031,P. Voinescu,ポンピリウス ヴォイネスク,蓬皮柳斯·沃伊内斯库,true,true
12583037,Themis Latsis,テミス ラツィス,塞米斯·拉齐斯,true,true
12583053,Borjana Antic,ボリャナ アンティッチ,博里亚纳·安蒂奇,true,true
12583119,Alain Robert,アラン ロバーツ,艾伦·罗伯特,true,true
12583184,Hank Braun,ハンク ブラウン,汉克·布朗,true,true
12583190,Luca Monasterio,ルーカス モナステリオ,卢卡斯·莫纳斯特里奥,false,true
12583196,Jean Villard,ジャン モーリス ヴィラール,让-莫里斯·维拉尔,true,true
12583211,Cecilio Tunal,セシリオ トゥナル,塞西略·图纳尔,true,true
12583235,Vicor d. Santos,ヴィコル ドス サントス,维索尔·多斯桑托斯,true,true
12583256,Seong Dongcheuk,ソン ドンチュク,松冬侧,true,true
12583305,Kirian Montoya,キリアン モントーヤ,基里安·蒙托亚,false,true
12583308,Jarabe Laporta,ハラベ ラポルタ,哈拉贝·拉波尔塔,true,true
12583382,Leon Balzola,レオン バルソラ,莱昂·巴尔索拉,true,true
12583401,M. Podkopayeva,ムスティスラフ ポドコパエワ,姆斯季斯拉夫·波德科帕耶娃,true,true
12583407,Kotani Ryo,小谷 良,小谷良,true,true
12584132,Albert Jurasek,アルベルト ユラーセク,阿尔贝特·尤拉塞克,true,true
12682923,Basil Gavras,バシレイオス ガヴラス,巴西莱奥斯·加夫拉斯,true,true
12682924,Samuel Kazda,サムエル カズダ,萨穆埃尔·卡兹达,true,true
12682925,Carsten Karlsen,カルステン カールセン,卡斯滕·卡尔森,true,true
12682926,Xan Bate,ザン ベイト,赞恩·贝特,true,true
12682927,Aksel Johansen,アクセル ヨハンセン,阿克塞尔·约翰森,false,true
12682928,Clifford Ran,クリフォード ラン,克利福德·拉恩,true,true
12682929,Decebal Tănase,デチェバル タナセ,德切巴尔·特纳塞,true,true
12682930,Grigore Nechita,グリゴーレ ネキタ,格里戈雷·内基塔,true,true
12682931,Roche Goodman,ロシュ グッドマン,罗奇·古德曼,true,true
12682932,Jurich Mucnjak,ユリッチ ムチニャク,尤里奇·姆奇尼亚克,true,true
12682933,Dymtrus Marinić,ディムトルス マリニッチ,迪姆特鲁斯·马里尼奇,true,true
12682934,Yksel Bjoerker,イクセル ビョルケル,伊克泽尔·比约克,false,true
12682935,Amand Cibis,アマンド シビス,阿曼德·齐比斯,true,true
12682936,Andry Potapenko,アンドリイ ポタペンコ,安德里·波塔片科,true,true
12682937,A. Taglichsbeck,アウグスト テーグリヒスベック,奥古斯特·塔格利希斯贝克,true,true
12682938,Marc Lenard,マルク レーナルト,马克·莱纳德,true,true
12682939,Xabi Torrentes,シャビィ トレンテス,夏维·托伦特斯,true,true
12682940,Fraizer Nemtsov,フレイザー ネムツォフ,弗雷泽·涅姆佐夫,true,true
12682941,Hajj Ahmaud,ハッジ アフマウド,哈吉·艾哈马乌德,true,true
12682942,Ahmad Saadallah,アフマド サーダラー,艾哈迈德·萨阿杜拉,true,true
12682943,Saif Hadem,サイフ ハデム,赛义夫·哈德姆,false,true
12682944,Anas Selden,アナステシアス セルデン,阿纳斯特修斯·塞尔登,true,true
12682945,Elvis Morlan,エルヴィス モーラン,埃尔维斯·莫兰,true,true
12682946,Kwame Sparkle,クワミ スパークル,夸梅·斯帕克,true,true
12682947,Raul Andreu,ラウル アンドリュー,拉乌尔·安德鲁,true,true
12682948,Sattar Nadir,サッタル ナディル,萨塔尔·纳迪尔,true,true
12682949,Pierrot Haas,ピエロ アース,皮埃罗·阿斯,true,true
12682950,Don Lonsdale,ドミニク ロンズデール,多米尼克·朗斯代尔,true,true
12682951,Sjors Kuiper,スヨルス カイペル,希约尔斯·克伊珀,true,true
12682952,Roldan Cintra,ロルダン シントラ,罗尔丹·辛特拉,true,true
12682953,Yaghub Faruq,ヤグブ ファルク,亚古卜·法鲁克,true,true
12682954,Ivan Mondejar,イバン モンデハル,伊万·蒙德哈尔,true,true
12682955,Casim Saulnier,カジミール ソルニエ,卡奇米尔·索尼耶,true,true
12682956,Lucas Bisson,リュカ ビソン,吕卡·比松,true,true
12682957,Franck Guérin,フランク ゲラン,弗兰科·盖朗,true,true
12682958,Alfred Cournot,アルフレッド クールノー,阿尔弗雷德·库尔诺,true,true
12682959,Pelham Easton,ペルハム イーストン,佩勒姆·伊斯顿,true,true
12682960,Pol Armijo,ポル アルミホ,波尔·阿米霍,true,true
12682961,Ignace Murail,イニャス ミュライユ,伊尼亚斯·米拉伊,true,true
12682962,Xavier Dalmas,グザヴィエ ダルマス,扎格维埃·达尔马斯,true,true
12682963,Ibrahim Boulus,イブラヒム ブルス,易卜拉欣·布鲁斯,true,true
12682964,Don Missillier,ドナルド ミシリエ,多纳尔德·米西利耶,true,true
12682965,Lulu Rouch,リュリュ ルーシュ,卢卢·鲁什,true,true
12682966,Yoann Ferrara,ヨアン フェラーラ,尤安·费拉拉,true,true
12682967,Melchor Almunia,メルチョー アルムニア,梅尔乔·阿尔穆尼亚,true,true
12682968,Isaac Salaverri,イサーク サラベリ,伊萨克·萨拉维里,true,true
12682969,Zia Rukn Al Din,ジア ルクン アル ディン,齐亚·鲁库恩丁,true,true
12682970,Tiago Roca,ティアゴ ローカ,蒂亚戈·罗加,true,true
12682971,Oskar Pantoja,オスカル パントーハ,奥斯卡·潘托哈,true,true
12682972,Stillario Paoli,ステッラリオ パオーリ,斯蒂拉里奥·保利,true,true
12682973,Santos Pueyo,サントス プエヨ,桑托斯·普埃奥,true,true
12682974,Giro Continenza,ジローラモ コンチネンツァ,吉罗拉莫·孔蒂嫩扎,true,true
12682975,Lluis Rubiera,ルイス ルビエラ,路易斯·鲁维埃拉,true,true
12682976,Jose Ivan Puig,ホセ イバン プイグ,何塞-伊万·普伊格,true,true
12682977,Joan Zapico,ホアン サピーコ,霍安·萨皮科,true,true
12682978,G.M.Bernardelli,ジャン マッテオ ベルナルデリ,吉安-马泰奥·贝尔纳代利,true,true
12682979,Erman Margiotta,エルマンノ マルジョッタ,埃尔曼诺·马尔焦塔,true,true
12682980,Placido Fogues,プラシド フォゲス,普拉西多·福格斯,true,true
12682981,Manolo Dasler,マノロ ダスラー,马诺洛·达斯莱尔,true,true
12682982,Quique Font,キケ フォント,基克·丰特,true,true
12682983,Isaac Bermudo,イサーク ベルムード,伊萨克·贝尔穆多,true,true
12682984,Eloy Oleza,エロイ オレサ,埃洛伊·奥莱萨,true,true
12682985,Solomon Peragon,ソロモン ペラゴン,索洛蒙·佩拉贡,true,true
12682986,Ippo Guarente,イッポリト グアレンテ,伊波利托·瓜伦特,true,true
12682987,Hilario Narvaez,イラリオ ナルバエス,伊拉里奥·纳瓦埃斯,true,true
12682988,Bernard Danese,ベルナルド ダネーゼ,贝尔纳多·达内塞,true,true
12682989,Duilio Rato,ドゥイリオ ラト,杜伊利奥·拉托,true,true
12682990,Lion Savoldelli,リオネロ サヴォルデッリ,廖内洛·萨沃尔代利,true,true
12682991,Roldan Espla,ロルダン エスプラ,罗尔丹·埃斯普拉,true,true
12682992,Ricardo Narros,リカルド ナルロス,里卡多·纳罗斯,true,true
12682993,Jorge Casero,ホルヘ カッセーロ,霍尔赫·卡塞罗,true,true
12682994,Dion Meijering,デュオニュース マイヤーリング,迪奥尼斯·迈耶林,true,true
12682995,Harrie Koning,ハリー コニング,哈里·科宁,false,true
12682996,Baldo Kaffka,バルド カフカ,巴尔多·卡夫卡,true,true
12682997,Galder Camacho,ガルデル カマチョ,加尔德尔·卡马乔,true,true
12682999,Armin Garnet,アーミン ガーネット,阿明·加尼特,true,true
12683000,Gregorio Trueba,グレゴリオ トルエバ,格雷戈里奥·特鲁埃瓦,true,true
12683001,T. Heuzenroeder,トム ホイツェンローダー,托姆·霍伊岑罗德,true,true
12683002,Damaso Polonio,ダマゾ ポローニオ,达马索·普罗尼奥,false,true
12683003,Quique Batino,キケ バティーニョ,基克·巴蒂诺,true,true
12683004,Jacobo Rubiales,ハコボ ルビアレス,哈科沃·鲁维亚莱斯,true,true
12683005,Lluis Saenz,ルイス サエンス,路易斯·萨恩斯,true,true
12683006,Jaakoppi Alkio,ヤッコッピ アルキオ,亚科皮·阿尔基奥,true,true
12683007,Romain Greggory,ロマン グレゴリー,罗曼·格雷戈里,true,true
12683008,Markus Haseney,マルクス ハーセナイ,马库斯·哈森内,true,true
12683009,Hernando Elcano,エルナンド エルカーノ,埃尔南多·埃尔卡诺,false,true
12683010,Theo Fielitz,テオーデリヒ フィーリッツ,特奥德里希·菲利茨,true,true
12683011,Xaver Gerhard,クサヴァー ゲルハルト,克萨韦尔·格哈德,true,true
12683012,Ivan Farkaš,イヴァン ファルカシュ,伊万·法尔卡斯,true,true
12683013,Edy Pringsheim,エドヴァルト プリングスハイム,爱德华·普林斯切姆,true,true
12683014,Cees v.der Berg,セース ファン デル ベルク,塞斯·范德贝尔赫,true,true
12683015,Vicente Oubiña,ビセンテ オウビーニャ,维森特·奥维尼亚,true,true
12683016,Alex Kreutzer,アレックス クロイツァー,亚历克斯·克罗伊策,true,true
12683017,Johnny Rich,ジョニー リッシュ,若昂尼·里什,true,true
12683018,Arien v.der Ven,アリーン ファン デル フェン,阿里恩·范德芬,false,true
12683019,Gregorio Alenta,グレゴリオ アレンタ,格雷戈里奥·阿伦塔,true,true
12683020,Guenth Woetzel,グンター ヴォーツェル,京特·韦策尔,true,true
12683021,Juriaan Prins,ユリアーン プリンス,于里安·普林斯,true,true
12683022,Juli Schuettler,ユリアーン シュットラー,尤利安·修特勒,true,true
12683023,Arnout d.Ruiter,アルナウト デ ライテル,阿尔诺特·德勒伊特,true,true
12683024,Miguel Lapetra,ミゲル ラペトラ,米格尔·拉普特拉,true,true
12683107,Elmo Sculli,エルモ スクッリ,埃尔莫·斯库利,true,true
12683110,Ridder Huisman,リデル ハイスマン,里德·胡伊斯曼,true,true
12683146,Innes Finnissy,イネス フィニシー,英尼斯·芬尼西,true,true
12683153,Dusty Furnivall,ダスティ ファーニバル,达斯蒂·弗尼瓦尔,true,true
12683157,Félicien Walras,フェリシアン ワルラス,费利西安·瓦尔拉,true,true
12683190,Murilo Ribeiro,ムリーロ ヒベイロ,穆里洛·里贝罗,true,true
12683201,Jonathan Cases,ホナタン カセス,霍纳森·卡塞斯,true,true
12683317,Aitor Camara,アイトール カマラ,阿伊托·卡马拉,true,true
12683350,Neville Cowell,ネヴィル コーウェル,内维尔·考埃尔,true,true
12683372,Fritz McNamara,フリッツ マクナマラ,弗里茨·麦克纳马拉,true,true
12683569,Borys Kropivko,ボリス クロピウコ,博雷斯·克罗皮夫科,true,true
12683639,Gene Pantoja,ヘネ パントーハ,赫内·潘托哈,false,true
12683648,Javier Espla,ハビエル エスプラ,哈维尔·埃斯普拉,true,true
12683718,Ron Wyld,ロン ワイルド,罗恩·怀尔德,true,true
12683767,Wiek de Vos,ウィーク デ フォス,维克·德沃斯,true,true
12683773,Edin Lukic,エディン ルキッチ,艾丁·卢基奇,true,true
12683898,Leo Brandner,レオ ブランドナー,利奥·布兰德纳,true,true
12683988,Fadrique Mozo,ファドリケ モゾ,法德里克·莫索,true,true
12684000,Hector Voro,エクトル ボロ,埃克托尔·博罗,false,true
12684065,Quiqe Elcano,キケ エルカーノ,基克·埃尔卡诺,true,true
12684100,Waldemar Theile,ヴァルデマール タイレ,瓦尔德马·泰勒,true,true
12684143,N. Fitzherbert,ネヴィル フィッツヘルベルト,内维尔·菲茨赫伯特,true,true
12684367,Josetxo Alkorta,ホセチョ アルコルタ,何塞特索·阿尔科塔,true,true
12684369,Ionna Prpić,イオンナ プルピッチ,约恩纳·普尔皮奇,true,true
12684394,Lamb Nottingham,ランバート ノッティンガム,兰伯特·诺丁汉,false,true
12684402,Mychajlo Franic,ミツァイロ フラニッチ,米察伊洛·弗拉尼奇,false,true
12684403,Mary Von Goethe,マリオン フォン ゲーテ,马里昂·冯-歌德,true,true
12684566,Hilaire Lame,イレール ラメ,伊莱尔·拉梅,false,true
12684687,Anders Thorup,アナス トルプ,安诺斯·托鲁普,true,true
12684734,Anton Perrulli,アントン ペルッリ,安东·佩鲁利,true,true
12684747,Urian Oldman,ユーリアン オールドマン,尤里安·奥尔德曼,true,true
12684796,Ivan Antic,イヴァン アンティッチ,伊万·安蒂奇,true,true
12684881,Dado Montoro,ダド モントロ,达多·蒙托罗,true,true
12685054,Asghar Munif,アシュガル ムニフ,阿什加尔·穆尼夫,false,true
12685086,Esme Silvestre,エズメ シルヴェストル,埃斯米·西尔韦斯特雷,false,true
12685091,Dymtrus Santic,ディムトルス シャンティッチ,迪姆特鲁斯·尚蒂奇,true,true
12685205,Roger Lino,ロジェ リノ,罗歇·利诺,true,true
12685406,Fraizer Kenney,フレイザー ケニー,弗雷泽·肯尼,true,true
12685438,Dam Ilmong,タム イルモン,潭逸蒙,true,true
12685569,Zdenek Stibor,ズジェネク スチボル,兹德涅克·什季博尔,false,true
12685588,Yordan Tomash,ヨルダン トマシュ,约尔丹·托马什,true,true
12685688,Horst Woehr,ホルスト ヴェール,霍斯特·韦尔,true,true
12685798,Elick Serwotka,エリック サーワトカ,艾利克·瑟沃特卡,false,true
12685832,Keith Reddy,キース レディー,基思·雷迪,true,true
12685890,Peder Brahe,ペーダー ブラーエ,彼泽·布拉厄,false,true
12685937,Anton Darmon,アントン ダルモン,安东·达尔蒙,true,true
12685939,Fele Pineda,フェレ ピネダ,费莱·皮内达,true,true
12686020,Nyurp Iversen,ニュロプ イヴェルセン,纽普·伊韦尔森,true,true
12686103,Amadeo Valbuena,アマデオ バルブエナ,阿马德奥·巴尔武埃纳,true,true
12686105,Edmondo Dusio,エドモンド ドゥシオ,埃德蒙多·杜西奥,true,true
12686106,Samuel Carnicer,サムエル カルニセール,萨穆埃尔·卡尼塞尔,false,true
12686110,Yago Fagoaga,ヤーゴ ファゴアガ,雅戈·法戈阿加,true,true
12686114,Luther Hodge,ルーサー ホッジ,卢瑟·霍奇,true,true
12686115,Jules Auteuil,ジュール オートゥイユ,朱尔·奥特伊,true,true
12686246,Sijmen de Graaf,セイメン デ フラーフ,希门·德赫拉夫,false,true
12686402,Nu Deokyeop,ヌ ドクヨプ,讷德烨,true,true
12686404,Hristofor Mitev,フリストフォル ミテフ,赫里斯托福尔·米特夫,false,true
12686496,Mikel Elia,ミケル エリア,迈克尔·埃利亚,true,true
12686497,Morita Rui,森田 塁,森田垒,true,true
12686520,Émilien Todt,エミリアン トッド,埃米利安·托特,true,true
12686522,Patrice Dyrek,パトリス ディレク,帕特里斯·迪雷克,true,true
12686571,Adrian Maynard,アドリアン マリー メナール,阿德里安-马里耶·梅纳德,true,true
12686572,Felipe Rivas,フェリペ リバス,费利佩·里瓦斯,true,true
12686592,Hesam Bin Fathi,ヘサム ビン ファティ,希萨姆·本·法特希,true,true
12686660,Adrien Raguel,アドリアン ラグエル,阿德里安·拉盖尔,true,true
12686661,Lucas Renk,ルーカス レンク,卢卡斯·伦克,false,true
12686662,C. Hartson,クラレンス ハートソン,克拉伦斯·哈特森,true,true
12686663,Safi Adel,サフィ アデル,萨菲·阿德尔,true,true
12686664,Gamaliel Nutt,ガマリエル ヌット,加梅利尔·纳特,true,true
12686666,Chu Jeongsik,チュ ジョンシク,周清识,true,true
12686667,Nakane Riku,中根 璃久,中根璃久,true,true
12686668,Simon Blanco,シモン ブランコ,西蒙·布兰科,true,true
12686796,Quinito Dimas,キニート ディマス,基里托·迪马斯,false,true
12686797,Derk Hurt,デレック ハート,德克·赫特,true,true
12686798,Hamid Ar Rauf,ハミド アッラウフ,哈米德·阿尔-劳夫,false,true
12686799,Tullio Ottani,トゥリオ オッターニ,图利奥·奥塔尼,true,true
12686800,Uriel Granov,ユリエル グラノフ,尤里尔·格拉诺夫,true,true
12686801,Aubrey Oldman,オーブリー オールドマン,奥布里·奥尔德曼,true,true
12686802,Clodovil Vilar,クロドヴィウ ビラール,克洛多维尔·维拉,true,true
12686803,John Sisinis,ジョン シシニス,约翰·西西尼斯,true,true
12686804,Xiang Lufeng,シアン ルフェン,项陆峰,true,true
12686805,Hadi Ramiz,ハディ ラミズ,哈迪·拉米兹,true,true
12686806,Rolan Sverdlov,ロラン スヴェルドロフ,罗兰·斯维尔德洛夫,true,true
12686953,Laurentiu Niță,ラウレンティウ ニツァ,劳伦蒂乌·尼塔,true,true
12686956,Tapani Helewa,タパニ エレワ,塔帕尼·埃莱瓦,true,true
12686971,Ko Vink,コ フィンク,科·芬克,true,true
12686972,Ernest Rone,エルネスト ロネ,埃内斯特·罗内,true,true
12686973,Paulo Companeez,ポーロ コンパネーズ,保罗·康帕内,true,true
12686974,Victão Fonte,ヴィクトン フォンチ,维克唐·丰特,true,true
12686975,Advan Kurtagić,アドヴァン クルタギッチ,阿德万·库尔塔吉奇,true,true
12687022,Iassen Lazarov,イアセン ラザロフ,亚森·拉扎罗夫,true,true
12687023,Anto Polančec,アント ポランチェツ,安托·波兰切茨,true,true
12687024,Currie Turner,カーリー ターナー,柯里·特纳,true,true
12687025,Rudolf Hrabák,ルドルフ ハラバーク,鲁道夫·赫拉巴克,false,true
12687026,Frederico Maura,フレデリコ マウラ,弗雷德里科·毛拉,true,true
12687079,Eliáš Vodrážka,エリアーシュ ヴォドラーシュカ,埃利亚斯·沃德拉日卡,true,true
12687082,Just Gervais,ジュスト ジェルヴェ,朱斯特·热尔韦,true,true
16777218,Jorge Jesus,ジョルジェ ジェズス,若热·热苏斯,true,true
16777261,Kevin Muscat,ケヴィン マスカット,凯文·马斯喀特,true,true
16777293,Ney Franco,ネイ フランコ,内伊·佛朗哥,true,true
16777339,Roberto Mancini,ロベルト マンチーニ,罗伯托·曼奇尼,true,true
16777442,Leonid Slutsky,レオニード スルツキー,莱昂尼德·斯卢茨基,true,true
16777465,S. Conceição,セルジオ コンセイソン,塞尔吉奥·孔塞桑,true,true
16777528,Rui Vitória,ルイ ヴィトーリア,鲁伊·维托里亚,true,true
16777529,Pedro Martins,ペドロ マルティンス,佩德罗·马丁斯,true,true
16777568,Michael Skibbe,ミヒャエル スキッベ,米夏埃尔·斯基伯,true,true
16777646,Paulo Sousa,パウロ ソウザ,保罗·索萨,true,true
16777666,Djamel Belmadi,ジャメル ベルマディ,贾迈勒·贝尔马迪,true,true
16877429,Seo Jung-Won,ソ ジョンウォン,徐正源,true,true
16877533,Dragan Skočić,ドラガン スコチッチ,德拉甘·斯科西奇,true,true
16877565,Quim Machado,キム マシャド,基姆·马查多,false,true
16877621,José Molina,ホセ モリーナ,何塞·莫利纳,true,true
16877656,Ruzykul Berdyev,ルジクル ベルディエフ,鲁齐库尔·贝尔迪耶夫,true,true
16877657,Bojan Hodak,ボヤン ホダク,博扬·霍达克,true,true
16877740,Luís Castro,ルイス カストロ,路易斯·卡斯特罗,false,true
16877911,R. Sá Pinto,リカルド サ ピント,里卡多·萨·平托,true,true
16878033,Simone Inzaghi,シモーネ インザーギ,西蒙尼·因扎吉,true,true
16878185,Totchtawan S.,トッチタワン スリパーン,托达万·西里攀,true,true
16878304,Manolo Márquez,マノロ マルケス,马诺洛·马克斯,true,true
16878384,José Morais,ジョゼ モライス,若泽·德莫赖斯,false,true
16878644,Yoshida T.,吉田 孝行,吉田孝行,false,true
16878680,Park Tae-Ha,パク テハ,朴泰夏,true,true
16878840,A. Pölking,アレシャンドレ ペウキング,亚历山大·波尔金,true,true
16879186,Nandinho,ナンディーニョ,南迪尼奥,true,true
16879371,Surachai J.,スラチャイ ジャトラパタラポン,素拉畿·贾图拉帕塔拉彭,true,true
16879491,A. Ranković,アレクサンダル ランコヴィッチ,亚历山大·兰科维奇,true,true
16879503,Daniel Poyatos,ダニエル ポヤトス,丹尼尔·波亚托斯,false,true
16879603,Xisco Muñoz,シスコ ムニョス,西斯科·穆尼奥斯,true,true
16879669,Yuri Baturenko,ユリ バトゥレンコ,尤里·巴图连科,true,true
16879740,Kim Gi-Dong,キム ギドン,金基东,true,true
16879797,Aurelio Vidmar,アウレリオ ヴィドマー,奥雷利奥·维德马尔,true,true
16879853,M. Jaissle,マティアス ヤイスレ,马蒂亚斯·贾斯勒,true,true
16880113,Rovsan Muhadov,ロヴサン ムハドフ,罗夫桑·穆哈多夫,false,true
16880114,Moharram N.,モハラム ナヴィドキア,莫哈拉姆·纳维基亚,true,true
16880350,Kuroda Go,黒田 剛,黑田刚,true,true
16880405,Igor Bišćan,イーゴル ビシュチャン,伊戈尔·比什昌,false,true
16880518,M. Shatskikh,マクシム シャツキフ,马克西姆·沙茨基赫,true,true
16880528,Younes Ali,ユネス アリ,尤尼斯·阿里,true,true
16880537,Hoshide Yu,星出 悠,星出悠,true,true
16880669,Worrawoot S.,ワーラウート スィーマカー,沃拉武特·斯里马卡,true,true
16880857,Mark Jackson,マーク ジャクソン,马克·杰克逊,true,true
16880864,Roberto Losada,ロベルト ロサダ,罗伯托·洛萨达,true,true
16880869,Miloš Milojević,ミロシュ ミロイェヴィッチ,米洛什·米洛耶维奇,true,true
16880910,Ali Ashour,アリ アシュル,阿里·阿舒尔,true,true
16880913,Moamen Soliman,モーメン スリマン,莫阿门·苏莱曼,true,true
16880994,Chung Kyung-Ho,チョン ギョンホ,郑暻镐,true,true
16881145,Lee Chi Kin,リー チーチェン,李志坚,true,true
16881146,Darko Milanič,ダルコ ミラニッチ,达尔科·米拉尼奇,true,true
16881147,Mile Sterjovski,ミレ ステリョフスキ,米莱·什特里约夫斯基,true,true
16881175,Annamuhammedov,エジズ アンナムハンメドフ,安纳穆罕默多夫,true,true
16881201,Noh Sang-Rae,ノ サンレ,卢相来,true,true
16881207,N. Trung Kien,グエン トゥン キエン,阮忠坚,true,true
16881208,Noh Rahman,ノア ラーマン,诺赫·拉赫曼,true,true
16881209,Jamal Mahmoud,ジャマル マフムド,贾马尔·马哈茂德,true,true
16881210,Sergio Alegre,セルヒオ アレグレ,塞尔吉奥·阿莱格雷,false,true
16881211,Ramiro Amarelle,ラミロ アマレージェ,拉米罗·阿马雷耶,true,true
16881212,Emad El-Nahhas,エマド エル ナハース,伊马德·埃尔-纳哈斯,false,true
16881214,C. Gamel,クリストフ ギャメル,克里斯托弗·加梅尔,true,true
16881299,Jens Wissing,イェンス ヴィッシング,延斯·维辛,true,true
16881302,Bartosch Gaul,バルトシュ ガウル,巴托施·高尔,true,true
16881313,Hussam Fawzi,フッサム ファウジ,胡萨姆·法齐,true,true
16881314,Mergen Orazov,メルゲン オラゾフ,梅尔根·奥拉佐夫,true,true
25168195,Devoss de Vos,デフォス デ フォス,德弗斯·德福斯,false,true
25168205,Ali Talib,アリ タリブ,阿里·塔利布,false,true
25168291,Z. Simunović,ズラトコ シムノヴィッチ,兹拉特科·西穆诺维奇,false,true
25168292,Hamid Bin Talat,ハミド ビン タラト,哈米德·本·塔拉特,false,true
25168293,Najim Zafar,ナジム ザファル,纳吉姆·扎法尔,false,true
25168302,Aldous Mayerl,アルダス メイヤール,奥尔德斯·梅耶尔,false,true
25168308,Gojko Krstić,ガイコ クルスティッチ,戈伊科·克尔斯蒂奇,false,true
25168320,Solmu Jurkka,ソルム ユルッカ,索尔穆·尤尔卡,false,true
25168326,Jochum v.d. Pol,ヨフン ファン デ ポル,约胡姆·范德波尔,false,true
25168338,Adel Raji,アデル ラジ,阿德尔·拉吉,false,true
25168341,Mustafa Sahir,ムスタファ サヒル,穆斯塔法·萨希尔,false,true
25168367,Vail M.Lintonen,ヴァイル マッティ リントネン,韦尔-马蒂·林托宁,false,true
25168383,Nader Bin Talat,ナデル ビン タラト,纳德尔·本·塔拉特,false,true
25168390,Massud Uthman,マスウド ウトマン,马苏德·奥斯曼,false,true
25168396,Leopold Nutley,レオポルド ナトリー,利奥波德·纳特利,false,true
25168404,Nyura Ivanić,ニュラ イヴァニッチ,尼乌拉·伊万尼茨,false,true
25168448,Taher Hakam,タヘル ハカム,塔希尔·哈卡姆,false,true
25168498,Ionna Radić,イオンナ ラディチ,约恩纳·拉迪奇,false,true
25169834,Kyrylo Zhuk,キリロ ジュク,基雷洛·茹克,false,true
25169846,Franjo Rajić,フランヨ ライッチ,弗拉尼奥·拉伊奇,false,true
25169860,Danylo Gogol,ダニロ ホホル,达内洛·戈戈尔,false,true
25169927,Silvestar Krpan,シルヴェスタル クルパン,西尔韦斯塔尔·克尔潘,false,true
54525990,Amir Ghalenoei,アミル ガレノエイ,阿米尔·加里诺伊,true,true
54526033,J.Antonio Pizzi,ファン アントニオ ピッツィ,胡安·皮齐,true,true
54526075,Roberto Mancini,ロベルト マンチーニ,罗伯托·曼奇尼,true,true
54526086,Paulo Bento,パウロ ベント,保罗·本托,true,true
54526292,Srečko Katanec,スレチコ カタネツ,斯雷茨科·卡塔内茨,true,true
54526296,Hong Myung-Bo,ホン ミョンボ,洪明甫,true,true
54526447,Moriyasu Hajime,森保 一,森保一,true,true
54626151,B. Ivanković,ブランコ イヴァンコヴィッチ,布兰科·伊万科维奇,true,true
54626758,Graham Arnold,グラハム アーノルド,格雷厄姆·阿诺德,true,true
54626994,J. Šilhavý,ヤロスラフ シルハヴィ,雅罗斯拉夫·希尔哈维,true,true
54627137,Tintín Márquez,ティンティン マルケス,廷廷·马克斯,true,true
54627448,Shin Tae-Yong,シン テ ヨン,申台龙,true,true
54627497,Dragan Talajić,ドラガン タライッチ,德拉甘·塔拉伊奇,true,true
54629147,Jesús Casas,ヘスス カーサス,耶稣·卡萨斯,true,true
54629337,Makram Daboub,マクラム ダブブ,马克拉姆·达布布,true,true
54629442,Sin Yong-Nam,シン ヨンナム,申永南,true,true
54629632,Jamal Sellami,ジャマル セラミ,贾马尔·塞拉米,true,true
54629633,Maksim Lisitsyn,マクシム リシツィン,马克西姆·利西津,true,true
88080431,Hossam Hassan,ホッサム ハッサン,胡萨姆·哈桑,true,true
88080479,Paul Put,ポール ピュ,保罗·普特,true,true
88080525,V. Petković,ヴラディミル ペトコヴィッチ,弗拉迪米尔·佩特科维奇,true,true
88080714,P. Beaumelle,パトリス ビュームル,帕特里斯·博梅勒,true,true
88080730,Akwasi Appiah,アクワシ アッピアー,夸西·阿皮亚,true,true
88180783,Gernot Rohr,ジェルノト ロール,格诺特·罗尔,true,true
88181239,Hugo Broos,ウーゴ ブロース,乌戈·布罗斯,true,true
88182526,Hoalid Regragui,ワリド レグラギ,瓦利德·雷格拉古伊,true,true
88182677,S. Desabre,セバスティアン デザブル,塞巴斯蒂安·德萨布尔,true,true
88183409,Pape Thiaw,パプ ティアウ,帕普·恰夫,true,true
88183587,Éric Chelle,エリク シェル,埃里克·谢勒,true,true
88183992,Emerse Faé,イーメルス ファエ,埃默斯·法埃,true,true
88183994,Brama Traoré,ブラマ トラオレ,布拉马·特拉奥雷,true,true
