tecnico_id,nome_en,idade,idade_valor_fisico,nacionalidade_codigo,nacionalidade_nome_pt_br,nacionalidade_sigla,afinidade_codigo,afinidade_nome_pt,afinidade_nome_confirmado,registro_coach_bin,arquivo_origem,cpk_origem,hash_coach_bin,bit_idade,largura_idade,ajuste_idade,bit_nacionalidade,largura_nacionalidade,bit_afinidade,largura_afinidade
12682988,Bernard Danese,45,31,215,Itália,ITA,0,,False,1147,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12682989,Duilio Rato,45,31,151,Peru,PER,0,,False,1148,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12682990,Lion Savoldelli,45,31,215,Itália,ITA,0,,False,1149,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12682991,Roldan Espla,45,31,144,Argentina,ARG,0,,False,1150,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12682992,Ricardo Narros,45,31,149,Equador,ECU,0,,False,1151,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12682993,Jorge Casero,45,31,152,Uruguai,URU,0,,False,1152,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12682994,Dion Meijering,45,31,194,Áustria,AUT,0,,False,1153,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12682995,Harrie Koning,45,31,224,Países Baixos,NED,0,,False,1154,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12682996,Baldo Kaffka,45,31,210,Alemanha,GER,0,,False,1155,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12682997,Galder Camacho,45,31,236,Espanha,ESP,0,,False,1156,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12682999,Armin Garnet,45,31,234,Eslováquia,SVK,0,,False,1157,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683000,Gregorio Trueba,45,31,152,Uruguai,URU,0,,False,1158,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683001,T. Heuzenroeder,45,31,210,Alemanha,GER,0,,False,1159,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683002,Damaso Polonio,45,31,147,Chile,CHI,0,,False,1160,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683003,Quique Batino,45,31,147,Chile,CHI,0,,False,1161,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683004,Jacobo Rubiales,45,31,152,Uruguai,URU,0,,False,1162,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683005,Lluis Saenz,45,31,144,Argentina,ARG,0,,False,1163,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683006,Jaakoppi Alkio,45,31,207,Finlândia,FIN,0,,False,1164,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683007,Romain Greggory,45,31,65,Guiné,GUI,0,,False,1165,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683008,Markus Haseney,45,31,210,Alemanha,GER,0,,False,1166,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683009,Hernando Elcano,45,31,150,Paraguai,PAR,0,,False,1167,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683010,Theo Fielitz,45,31,194,Áustria,AUT,0,,False,1168,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683011,Xaver Gerhard,45,31,210,Alemanha,GER,0,,False,1169,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683012,Ivan Farkaš,45,31,200,Croácia,CRO,0,,False,1170,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683013,Edy Pringsheim,45,31,210,Alemanha,GER,0,,False,1171,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683014,Cees v.der Berg,45,31,224,Países Baixos,NED,0,,False,1172,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683015,Vicente Oubiña,45,31,153,Venezuela,VEN,0,,False,1173,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683016,Alex Kreutzer,45,31,210,Alemanha,GER,0,,False,1174,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683017,Johnny Rich,45,31,197,Bélgica,BEL,0,,False,1175,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683018,Arien v.der Ven,45,31,224,Países Baixos,NED,0,,False,1176,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683019,Gregorio Alenta,45,31,112,Costa Rica,CRC,0,,False,1177,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683020,Guenth Woetzel,45,31,210,Alemanha,GER,0,,False,1178,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683021,Juriaan Prins,45,31,224,Países Baixos,NED,0,,False,1179,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683022,Juli Schuettler,45,31,194,Áustria,AUT,0,,False,1180,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683023,Arnout d.Ruiter,45,31,224,Países Baixos,NED,0,,False,1181,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683024,Miguel Lapetra,45,31,147,Chile,CHI,0,,False,1182,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683107,Elmo Sculli,52,38,215,Itália,ITA,0,,False,1183,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683110,Ridder Huisman,78,64,224,Países Baixos,NED,0,,False,1184,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683146,Innes Finnissy,70,56,189,Israel,ISR,0,,False,1185,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683153,Dusty Furnivall,64,50,204,Inglaterra,ENG,0,,False,1186,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683157,Félicien Walras,57,43,208,França,FRA,0,,False,1187,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683190,Murilo Ribeiro,71,57,228,Portugal,POR,0,,False,1188,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683201,Jonathan Cases,63,49,144,Argentina,ARG,0,,False,1189,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683317,Aitor Camara,55,41,236,Espanha,ESP,0,,False,1190,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683350,Neville Cowell,49,35,204,Inglaterra,ENG,0,,False,1191,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683372,Fritz McNamara,62,48,232,Escócia,SCO,0,,False,1192,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683569,Borys Kropivko,51,37,239,Ucrânia,UKR,0,,False,1193,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683639,Gene Pantoja,45,31,144,Argentina,ARG,0,,False,1194,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683648,Javier Espla,46,32,147,Chile,CHI,0,,False,1195,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683718,Ron Wyld,62,48,162,Austrália,AUS,0,,False,1196,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683767,Wiek de Vos,73,59,197,Bélgica,BEL,0,,False,1197,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683773,Edin Lukic,58,44,48,Burkina Faso,BFA,0,,False,1198,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683898,Leo Brandner,58,44,213,Islândia,ISL,0,,False,1199,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12683988,Fadrique Mozo,52,38,236,Espanha,ESP,0,,False,1200,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12684000,Hector Voro,57,43,236,Espanha,ESP,0,,False,1201,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12684065,Quiqe Elcano,49,35,144,Argentina,ARG,0,,False,1202,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12684100,Waldemar Theile,51,37,238,Suíça,SUI,0,,False,1203,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12684143,N. Fitzherbert,50,36,204,Inglaterra,ENG,0,,False,1204,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12684367,Josetxo Alkorta,67,53,124,México,MEX,0,,False,1205,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12684369,Ionna Prpić,60,46,47,Botsuana,BOT,0,,False,1206,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12684394,Lamb Nottingham,44,30,240,Uzbequistão,UZB,0,,False,1207,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12684402,Mychajlo Franic,56,42,200,Croácia,CRO,0,,False,1208,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12684403,Mary Von Goethe,59,45,210,Alemanha,GER,0,,False,1209,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12684566,Hilaire Lame,63,49,197,Bélgica,BEL,0,,False,1210,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12684687,Anders Thorup,49,35,203,Dinamarca,DEN,0,,False,1211,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12684734,Anton Perrulli,61,47,215,Itália,ITA,0,,False,1212,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12684747,Urian Oldman,55,41,189,Israel,ISR,0,,False,1213,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12684796,Ivan Antic,64,50,235,Eslovênia,SVN,0,,False,1214,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12684881,Dado Montoro,51,37,146,Brasil,BRA,0,,False,1215,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12685054,Asghar Munif,50,36,76,Marrocos,MAR,0,,False,1216,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12685086,Esme Silvestre,45,31,87,África do Sul,RSA,0,,False,1217,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12685091,Dymtrus Santic,63,49,47,Botsuana,BOT,0,,False,1218,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12685205,Roger Lino,49,35,208,França,FRA,0,,False,1219,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12685406,Fraizer Kenney,52,38,135,Estados Unidos,USA,0,,False,1220,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12685438,Dam Ilmong,49,35,16,Coreia do Sul,KOR,0,,False,1221,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12685569,Zdenek Stibor,62,48,202,República Checa,CZE,0,,False,1222,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12685588,Yordan Tomash,54,40,221,Macedônia do Norte,MKD,0,,False,1223,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12685688,Horst Woehr,67,53,210,Alemanha,GER,0,,False,1224,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12685798,Elick Serwotka,50,36,64,Gana,GHA,0,,False,1225,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12685832,Keith Reddy,50,36,204,Inglaterra,ENG,0,,False,1226,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12685890,Peder Brahe,49,35,203,Dinamarca,DEN,0,,False,1227,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12685937,Anton Darmon,44,30,83,Senegal,SEN,0,,False,1228,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12685939,Fele Pineda,58,44,236,Espanha,ESP,0,,False,1229,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686020,Nyurp Iversen,47,33,203,Dinamarca,DEN,0,,False,1230,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686103,Amadeo Valbuena,64,50,236,Espanha,ESP,0,,False,1231,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686105,Edmondo Dusio,57,43,215,Itália,ITA,0,,False,1232,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686106,Samuel Carnicer,55,41,144,Argentina,ARG,0,,False,1233,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686110,Yago Fagoaga,59,45,144,Argentina,ARG,0,,False,1234,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686114,Luther Hodge,53,39,204,Inglaterra,ENG,0,,False,1235,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686115,Jules Auteuil,48,34,73,Mali,MLI,0,,False,1236,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686246,Sijmen de Graaf,49,35,224,Países Baixos,NED,0,,False,1237,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686402,Nu Deokyeop,47,33,15,Coreia do Norte,PRK,0,,False,1238,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686404,Hristofor Mitev,57,43,199,Bulgária,BUL,0,,False,1239,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686496,Mikel Elia,41,27,236,Espanha,ESP,0,,False,1240,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686497,Morita Rui,59,45,13,Japão,JPN,0,,False,1241,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686520,Émilien Todt,41,27,56,Costa do Marfim,CIV,0,,False,1242,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686522,Patrice Dyrek,63,49,48,Burkina Faso,BFA,0,,False,1243,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686571,Adrian Maynard,52,38,197,Bélgica,BEL,0,,False,1244,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686572,Felipe Rivas,48,34,147,Chile,CHI,0,,False,1245,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686592,Hesam Bin Fathi,55,41,76,Marrocos,MAR,0,,False,1246,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686660,Adrien Raguel,50,36,62,Gabão,GAB,0,,False,1247,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686661,Lucas Renk,58,44,210,Alemanha,GER,0,,False,1248,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686662,C. Hartson,44,30,87,África do Sul,RSA,0,,False,1249,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686663,Safi Adel,61,47,26,Omã,OMA,0,,False,1250,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686664,Gamaliel Nutt,46,32,241,País de Gales,WAL,0,,False,1251,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686666,Chu Jeongsik,55,41,16,Coreia do Sul,KOR,0,,False,1252,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686667,Nakane Riku,60,46,13,Japão,JPN,0,,False,1253,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686668,Simon Blanco,55,41,145,Bolívia,BOL,0,,False,1254,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686796,Quinito Dimas,58,44,151,Peru,PER,0,,False,1255,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686797,Derk Hurt,52,38,213,Islândia,ISL,0,,False,1256,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686798,Hamid Ar Rauf,57,43,92,Tunísia,TUN,0,,False,1257,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686799,Tullio Ottani,47,33,215,Itália,ITA,0,,False,1258,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686800,Uriel Granov,48,34,87,África do Sul,RSA,0,,False,1259,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686801,Aubrey Oldman,47,33,162,Austrália,AUS,0,,False,1260,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686802,Clodovil Vilar,48,34,146,Brasil,BRA,0,,False,1261,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686803,John Sisinis,56,42,211,Grécia,GRE,0,,False,1262,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686804,Xiang Lufeng,52,38,24,Mianmar,MYA,0,,False,1263,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686805,Hadi Ramiz,47,33,86,Somália,SOM,0,,False,1264,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686806,Rolan Sverdlov,45,31,216,Cazaquistão,KAZ,0,,False,1265,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686953,Laurentiu Niță,61,47,229,Romênia,ROU,0,,False,1266,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686956,Tapani Helewa,56,42,50,Camarões,CMR,0,,False,1267,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686971,Ko Vink,62,48,224,Países Baixos,NED,0,,False,1268,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
12686972,Ernest Rone,43,29,208,França,FRA,0,,False,1269,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
