card_id,box
55069265527317,"POTS Trendyol Süper Lig 24-25"
55068460097362,"POTS English League 24-25"
55068460117088,"POTS English League 24-25"
55068460158191,"POTS English League 24-25"
55068460162986,"POTS English League 24-25"
55068460168376,"POTS English League 24-25"
55068460171421,"POTS English League 24-25"
55068460171452,"POTS English League 24-25"
55068460171551,"POTS English League 24-25"
55068460171655,"POTS English League 24-25"
55068460171804,"POTS English League 24-25"
55068460173151,"POTS English League 24-25"
55068460176107,"POTS English League 24-25"
55068460176816,"POTS English League 24-25"
55068460178909,"POTS English League 24-25"
55068460183501,"POTS English League 24-25"
55068460184363,"POTS English League 24-25"
55068460189519,"POTS English League 24-25"
55068460194657,"POTS English League 24-25"
55068460197336,"POTS English League 24-25"
55068460209528,"POTS English League 24-25"
105765180324167,"European Club Championship 24-25 Season's Best"
105765180378256,"European Club Championship 24-25 Season's Best"
105765180380144,"European Club Championship 24-25 Season's Best"
105765180388806,"European Club Championship 24-25 Season's Best"
105765180403850,"European Club Championship 24-25 Season's Best"
105765180404758,"European Club Championship 24-25 Season's Best"
105765180406779,"European Club Championship 24-25 Season's Best"
105765180414919,"European Club Championship 24-25 Season's Best"
89135067017250,"Big Time 29 Apr '25"
89135067039781,"Big Time 11 May '25"
106743896063272,"European League 24-25 Season's Best"
106743896078681,"European League 24-25 Season's Best"
106743627624574,"Spanish League 24-25 Season's Best"
106743627679552,"Spanish League 24-25 Season's Best"
105765985630155,"European League 24-25 Season's Best"
105765985630391,"European League 24-25 Season's Best"
105765985694050,"European League 24-25 Season's Best"
105765985711126,"European League 24-25 Season's Best"
105765985716757,"European League 24-25 Season's Best"
105765985721028,"European League 24-25 Season's Best"
105765985725932,"European League 24-25 Season's Best"
105765985740481,"European League 24-25 Season's Best"
105765448748906,"National Teams Selection Worldwide 19 Jun '25"
105765448813308,"National Teams Selection Worldwide 19 Jun '25"
105765448819419,"National Teams Selection Worldwide 19 Jun '25"
105765448820849,"National Teams Selection Worldwide 19 Jun '25"
105765448825694,"National Teams Selection Worldwide 19 Jun '25"
105765448838026,"National Teams Selection Worldwide 19 Jun '25"
105765499170265,"National Teams Selection Worldwide 19 Jun '25"
105765448847231,"National Teams Selection Worldwide 19 Jun '25"
105765448854602,"National Teams Selection Worldwide 19 Jun '25"
105765448873424,"National Teams Selection Worldwide 19 Jun '25"
105765448874797,"National Teams Selection Worldwide 19 Jun '25"
105765717190805,"Spanish League 24-25 Season's Best"
105765717208073,"Spanish League 24-25 Season's Best"
105765717248457,"Spanish League 24-25 Season's Best"
105765717251898,"Spanish League 24-25 Season's Best"
105765717256399,"Spanish League 24-25 Season's Best"
105765717266779,"Spanish League 24-25 Season's Best"
105765717272644,"Spanish League 24-25 Season's Best"
105765717294938,"Spanish League 24-25 Season's Best"
105766522558696,"European Clubs Selection 26 Jun '25"
105766522560972,"European Clubs Selection 26 Jun '25"
105766522568126,"European Clubs Selection 26 Jun '25"
105766522570270,"European Clubs Selection 26 Jun '25"
105766522581222,"European Clubs Selection 26 Jun '25"
105766522601249,"European Clubs Selection 26 Jun '25"
105766522615283,"European Clubs Selection 26 Jun '25"
105766522620586,"European Clubs Selection 26 Jun '25"
105788265766247,"Squad Pillars 24-25 Season's Best"
105788265768376,"Squad Pillars 24-25 Season's Best"
105788265844024,"Squad Pillars 24-25 Season's Best"
105788265852062,"Squad Pillars 24-25 Season's Best"
105788265852625,"Squad Pillars 24-25 Season's Best"
105788265860820,"Squad Pillars 24-25 Season's Best"
105788265861019,"Squad Pillars 24-25 Season's Best"
105788265874124,"Squad Pillars 24-25 Season's Best"
105767059450220,"J1 LEAGUE Selection 26 Jun '25"
105767059452657,"J1 LEAGUE Selection 26 Jun '25"
105767059460191,"J1 LEAGUE Selection 26 Jun '25"
105767059466259,"J1 LEAGUE Selection 26 Jun '25"
105767059467804,"J1 LEAGUE Selection 26 Jun '25"
105767059477209,"J1 LEAGUE Selection 26 Jun '25"
105767059477367,"J1 LEAGUE Selection 26 Jun '25"
105767059477630,"J1 LEAGUE Selection 26 Jun '25"
105763838245476,"National Teams Selection Attackers 9 Jun '25"
105765985697401,"European League 24-25 Season's Best"
105775380952852,"Lamine Yamal Edition 2026"
105775380957221,"Lamine Yamal Edition 2026"
105775380968504,"Lamine Yamal Edition 2026"
105775380968166,"Lamine Yamal Edition 2026"
105775380970714,"Lamine Yamal Edition 2026"
105775380983650,"Lamine Yamal Edition 2026"
105775380986227,"Lamine Yamal Edition 2026"
105775380966325,"Lamine Yamal Edition 2026"
105775380977201,"Lamine Yamal Edition 2026"
105775380981403,"Lamine Yamal Edition 2026"
105775112422706,"Leo Messi Edition 2026"
105775112428610,"Leo Messi Edition 2026"
105775112429333,"Leo Messi Edition 2026"
105775112429394,"Leo Messi Edition 2026"
105775112432987,"Leo Messi Edition 2026"
105775112445741,"Leo Messi Edition 2026"
105775112506252,"Leo Messi Edition 2026"
105775112429483,"Leo Messi Edition 2026"
105775112430189,"Leo Messi Edition 2026"
105775112445731,"Leo Messi Edition 2026"
105779139033853,"Skill Up 2026"
105775649319286,"Starter Set 2026"
105775649362662,"Starter Set 2026"
105775649371506,"Starter Set 2026"
105776454608951,"Manager Edition 2026"
105776454612767,"Manager Edition 2026"
106746580415858,"European Club Championship 24-25 Season's Best"
106746580456800,"European Club Championship 24-25 Season's Best"
106743627624500,"Spanish League 24-25 Season's Best"
89135067035344,"Big Time 17 May '25"
55068728532034,"POTS Spanish League 24-25"
55068728534588,"POTS Spanish League 24-25"
55068728539556,"POTS Spanish League 24-25"
55068728553559,"POTS Spanish League 24-25"
55068728592228,"POTS Spanish League 24-25"
55068728602335,"POTS Spanish League 24-25"
55068728603871,"POTS Spanish League 24-25"
55068728604535,"POTS Spanish League 24-25"
55068728606318,"POTS Spanish League 24-25"
55068728606489,"POTS Spanish League 24-25"
55068728608166,"POTS Spanish League 24-25"
55068728613896,"POTS Spanish League 24-25"
55068728618458,"POTS Spanish League 24-25"
55068728618656,"POTS Spanish League 24-25"
55068728625084,"POTS Spanish League 24-25"
55068728626790,"POTS Spanish League 24-25"
55068728630326,"POTS Spanish League 24-25"
55068728633070,"POTS Spanish League 24-25"
55068728644230,"POTS Spanish League 24-25"
55068728663652,"POTS Spanish League 24-25"
55068996967610,"POTS Italian League 24-25"
55068997031174,"POTS Italian League 24-25"
55068997047299,"POTS Italian League 24-25"
55068997045101,"POTS Italian League 24-25"
55068997041878,"POTS Italian League 24-25"
55068997042112,"POTS Italian League 24-25"
55068997036751,"POTS Italian League 24-25"
55068997045762,"POTS Italian League 24-25"
55068997038972,"POTS Italian League 24-25"
55068997082702,"POTS Italian League 24-25"
55068997069057,"POTS Italian League 24-25"
55068997075060,"POTS Italian League 24-25"
55068997041713,"POTS Italian League 24-25"
55068997074433,"POTS Italian League 24-25"
55068997053618,"POTS Italian League 24-25"
55068997063103,"POTS Italian League 24-25"
55068997037051,"POTS Italian League 24-25"
55068997037395,"POTS Italian League 24-25"
55068997064992,"POTS Italian League 24-25"
55068997060850,"POTS Italian League 24-25"
105767864777946,"Breakout Stars 24-25 Season's Best"
105767864783151,"Breakout Stars 24-25 Season's Best"
105767864783369,"Breakout Stars 24-25 Season's Best"
105767864786337,"Breakout Stars 24-25 Season's Best"
105767864789213,"Breakout Stars 24-25 Season's Best"
105767864790616,"Breakout Stars 24-25 Season's Best"
105767864790733,"Breakout Stars 24-25 Season's Best"
105767864802007,"Breakout Stars 24-25 Season's Best"
89135067023229,"Big Time 14 Apr '25"
89135066951464,"Big Time 27 Apr '25"
106745238253510,"Breakout Stars 24-25 Season's Best"
106745238268680,"Breakout Stars 24-25 Season's Best"
106744164492837,"Italian League 24-25 Season's Best"
106744164503008,"Italian League 24-25 Season's Best"
106752485992566,"Squad Pillars 24-25 Season's Best"
106752486016837,"Squad Pillars 24-25 Season's Best"
106744432885358,"Brazilian League Selection 26 Jun '25"
106744432941483,"Brazilian League Selection 26 Jun '25"
106744432947286,"Brazilian League Selection 26 Jun '25"
106744432971741,"Brazilian League Selection 26 Jun '25"
105766790997250,"Brazilian League Selection 26 Jun '25"
105766791000942,"Brazilian League Selection 26 Jun '25"
105766791020542,"Brazilian League Selection 26 Jun '25"
105766791023955,"Brazilian League Selection 26 Jun '25"
105766791026405,"Brazilian League Selection 26 Jun '25"
105766791033680,"Brazilian League Selection 26 Jun '25"
105766791042129,"Brazilian League Selection 26 Jun '25"
105766791052172,"Brazilian League Selection 26 Jun '25"
88229365693130,"Jクラ用"
88229634128586,"Jクラ用"
105766254059131,"Italian League 24-25 Season's Best"
105766254063916,"Italian League 24-25 Season's Best"
105766254126509,"Italian League 24-25 Season's Best"
105766254129159,"Italian League 24-25 Season's Best"
105766254129812,"Italian League 24-25 Season's Best"
105766254133736,"Italian League 24-25 Season's Best"
105766254149247,"Italian League 24-25 Season's Best"
105766254151524,"Italian League 24-25 Season's Best"
55068997039592,"POTS Italian League 24-25"
52886616674730,"POTW National Teams 12 Jun '25"
52886616730655,"POTW National Teams 12 Jun '25"
52886616774957,"POTW National Teams 12 Jun '25"
52886616780804,"POTW National Teams 12 Jun '25"
52886616781488,"POTW National Teams 12 Jun '25"
52886616793433,"POTW National Teams 12 Jun '25"
52886616802964,"POTW National Teams 12 Jun '25"
52886616811786,"POTW National Teams 12 Jun '25"
52886616816720,"POTW National Teams 12 Jun '25"
52886616818309,"POTW National Teams 12 Jun '25"
52886616830458,"POTW National Teams 12 Jun '25"
106744701366892,"J.LEAGUE Monthly MVPs May '25"
106744701377557,"J.LEAGUE Monthly MVPs May '25"
106744701380969,"J.LEAGUE Monthly MVPs May '25"
106744701423881,"J.LEAGUE Monthly MVPs May '25"
105767327776814,"J.LEAGUE Monthly MVPs May '25"
105767327882311,"J.LEAGUE Monthly MVPs May '25"
105767327901181,"J.LEAGUE Monthly MVPs May '25"
105767327928611,"J.LEAGUE Monthly MVPs May '25"
105774844115266,"eFootball Festival 30th Campaign 10 Jul '25"
105774575525207,"eFootball Festival 30th Campaign 10 Jul '25"
52886885140094,"POTW Club International Cup 19 Jun '25"
52886885146389,"POTW Club International Cup 19 Jun '25"
52886885169382,"POTW Club International Cup 19 Jun '25"
52886885213903,"POTW Club International Cup 19 Jun '25"
52886885222751,"POTW Club International Cup 19 Jun '25"
52886885223821,"POTW Club International Cup 19 Jun '25"
52886885235871,"POTW Club International Cup 19 Jun '25"
52886885243664,"POTW Club International Cup 19 Jun '25"
52886885252223,"POTW Club International Cup 19 Jun '25"
52886885259096,"POTW Club International Cup 19 Jun '25"
52886885273401,"POTW Club International Cup 19 Jun '25"
55068997039522,"POTS Italian League 24-25"
105770549044695,"30th Anniversary Elites 10 Jul '25"
105770549046303,"30th Anniversary Elites 10 Jul '25"
105770549087376,"30th Anniversary Elites 10 Jul '25"
105770549094258,"30th Anniversary Elites 10 Jul '25"
105770549094861,"30th Anniversary Elites 10 Jul '25"
105770549094980,"30th Anniversary Elites 10 Jul '25"
105770549095396,"30th Anniversary Elites 10 Jul '25"
105770549096694,"30th Anniversary Elites 10 Jul '25"
105763301289712,"J1 LEAGUE Selection 10 Jul '25"
105763301336087,"J1 LEAGUE Selection 10 Jul '25"
105763301350238,"J1 LEAGUE Selection 10 Jul '25"
105763301350374,"J1 LEAGUE Selection 10 Jul '25"
105763301350471,"J1 LEAGUE Selection 10 Jul '25"
105763301362314,"J1 LEAGUE Selection 10 Jul '25"
105763301363735,"J1 LEAGUE Selection 10 Jul '25"
105763301368176,"J1 LEAGUE Selection 10 Jul '25"
105763301371787,"J1 LEAGUE Selection 10 Jul '25"
105763301387236,"J1 LEAGUE Selection 10 Jul '25"
105763301389505,"J1 LEAGUE Selection 10 Jul '25"
105763301391565,"J1 LEAGUE Selection 10 Jul '25"
105763032835666,"National Teams Selection Attackers 10 Jul '25"
105763032908342,"National Teams Selection Attackers 10 Jul '25"
105763032925245,"National Teams Selection Attackers 10 Jul '25"
105763032926389,"National Teams Selection Attackers 10 Jul '25"
105763032928671,"National Teams Selection Attackers 10 Jul '25"
105763032936523,"National Teams Selection Attackers 10 Jul '25"
105763032936842,"National Teams Selection Attackers 10 Jul '25"
105763032961977,"National Teams Selection Attackers 10 Jul '25"
105762764401047,"National Teams Selection Guardians 14 Jul '25"
105762764405552,"National Teams Selection Guardians 14 Jul '25"
105762764465273,"National Teams Selection Guardians 14 Jul '25"
105762764470008,"National Teams Selection Guardians 14 Jul '25"
105762764475425,"National Teams Selection Guardians 14 Jul '25"
105762764475689,"National Teams Selection Guardians 14 Jul '25"
105762764475825,"National Teams Selection Guardians 14 Jul '25"
105762764484202,"National Teams Selection Guardians 14 Jul '25"
53976733118301,"POTM J1 LEAGUE 10 Jul '25"
53976733168543,"POTM J1 LEAGUE 10 Jul '25"
53976733171240,"POTM J1 LEAGUE 10 Jul '25"
53976733184765,"POTM J1 LEAGUE 10 Jul '25"
53976733185916,"POTM J1 LEAGUE 10 Jul '25"
53976733186799,"POTM J1 LEAGUE 10 Jul '25"
53976464668196,"POTM Brazilian League 10 Jul '25"
53976464732182,"POTM Brazilian League 10 Jul '25"
53976464735047,"POTM Brazilian League 10 Jul '25"
53976464736629,"POTM Brazilian League 10 Jul '25"
53976464773364,"POTM Brazilian League 10 Jul '25"
53976464790817,"POTM Brazilian League 10 Jul '25"
52887153548631,"POTW Club International Cup 26 Jun '25"
52887153585503,"POTW Club International Cup 26 Jun '25"
52887153600476,"POTW Club International Cup 26 Jun '25"
52887153668404,"POTW Club International Cup 26 Jun '25"
52887153670214,"POTW Club International Cup 26 Jun '25"
52887153671164,"POTW Club International Cup 26 Jun '25"
52887153682990,"POTW Club International Cup 26 Jun '25"
52887153694028,"POTW Club International Cup 26 Jun '25"
52887153698299,"POTW Club International Cup 26 Jun '25"
52887153701956,"POTW Club International Cup 26 Jun '25"
52887153706013,"POTW Club International Cup 26 Jun '25"
105768401564216,"European Clubs Selection Midfielders 21 Jul '25"
105768401606485,"European Clubs Selection Midfielders 21 Jul '25"
105768401610447,"European Clubs Selection Midfielders 21 Jul '25"
105768401615452,"European Clubs Selection Midfielders 21 Jul '25"
105768401618226,"European Clubs Selection Midfielders 21 Jul '25"
105768401620633,"European Clubs Selection Midfielders 21 Jul '25"
105768401626568,"European Clubs Selection Midfielders 21 Jul '25"
105768401628928,"European Clubs Selection Midfielders 21 Jul '25"
105768133185903,"National Teams Selection 17 Jul '25"
105768133193441,"National Teams Selection 17 Jul '25"
105768133195033,"National Teams Selection 17 Jul '25"
105768133198038,"National Teams Selection 17 Jul '25"
105768133203420,"National Teams Selection 17 Jul '25"
105768133204752,"National Teams Selection 17 Jul '25"
105768133207292,"National Teams Selection 17 Jul '25"
105768133207973,"National Teams Selection 17 Jul '25"
105768133208663,"National Teams Selection 17 Jul '25"
105768133209515,"National Teams Selection 17 Jul '25"
105768133223907,"National Teams Selection 17 Jul '25"
52887422011457,"POTW Club International Cup 3 Jul '25"
52887422013682,"POTW Club International Cup 3 Jul '25"
52887422015749,"POTW Club International Cup 3 Jul '25"
52887422080994,"POTW Club International Cup 3 Jul '25"
52887422089918,"POTW Club International Cup 3 Jul '25"
52887422093623,"POTW Club International Cup 3 Jul '25"
52887422094115,"POTW Club International Cup 3 Jul '25"
52887422099969,"POTW Club International Cup 3 Jul '25"
52887422102622,"POTW Club International Cup 3 Jul '25"
52887422115238,"POTW Club International Cup 3 Jul '25"
52887422135896,"POTW Club International Cup 3 Jul '25"
105790950183038,"Borussia Dortmund Selection 26 Jul '25"
105790950215529,"Borussia Dortmund Selection 26 Jul '25"
105790950222575,"Borussia Dortmund Selection 26 Jul '25"
105768938434048,"Borussia Dortmund Selection 24 Jul '25"
105768938475360,"Borussia Dortmund Selection 24 Jul '25"
105768938489256,"Borussia Dortmund Selection 24 Jul '25"
105768938490899,"Borussia Dortmund Selection 24 Jul '25"
105768938500737,"Borussia Dortmund Selection 24 Jul '25"
105768938517558,"Borussia Dortmund Selection 24 Jul '25"
105768938515181,"Borussia Dortmund Selection 24 Jul '25"
105768938515356,"Borussia Dortmund Selection 24 Jul '25"
106753291337609,"Borussia Dortmund Selection 26 Jul '25"
106745775110909,"Summer Transfer 28 Jul '25"
106745775115778,"Summer Transfer 28 Jul '25"
106745775135428,"Summer Transfer 28 Jul '25"
106746043475495,"Brazilian League Selection 24 Jul '25"
106746043477580,"Brazilian League Selection 24 Jul '25"
106746043534334,"Brazilian League Selection 24 Jul '25"
106746043541825,"Brazilian League Selection 24 Jul '25"
105769206922598,"Summer Transfer 28 Jul '25"
105769206931808,"Summer Transfer 28 Jul '25"
105769206937560,"Summer Transfer 28 Jul '25"
105769206942170,"Summer Transfer 28 Jul '25"
105769206948909,"Summer Transfer 28 Jul '25"
105769206948928,"Summer Transfer 28 Jul '25"
105769206952515,"Summer Transfer 28 Jul '25"
105769206970178,"Summer Transfer 28 Jul '25"
105791487011871,"0"
105791487056146,"0"
105791487063528,"Summer Tour Campaign 24 Jul '25"
105791487068135,"Summer Tour Campaign 24 Jul '25"
105791487089816,"Summer Tour Campaign 24 Jul '25"
105791487112890,"Summer Tour Campaign 24 Jul '25"
105769475302712,"Brazilian League Selection 24 Jul '25"
105769475352688,"Brazilian League Selection 24 Jul '25"
105769475367454,"Brazilian League Selection 24 Jul '25"
105769475369333,"Brazilian League Selection 24 Jul '25"
105769475376022,"Brazilian League Selection 24 Jul '25"
105769475387756,"Brazilian League Selection 24 Jul '25"
105769475390587,"Brazilian League Selection 24 Jul '25"
105769475418752,"Brazilian League Selection 24 Jul '25"
105791755495839,"Summer Tour Campaign 24 Jul '25"
105791755514424,"Summer Tour Campaign 24 Jul '25"
105791755534586,"Summer Tour Campaign 24 Jul '25"
105791755546317,"Summer Tour Campaign 24 Jul '25"
105769743694749,"J1 LEAGUE Selection 24 Jul '25"
105769743790577,"J1 LEAGUE Selection 24 Jul '25"
105769743791177,"J1 LEAGUE Selection 24 Jul '25"
105769743807631,"J1 LEAGUE Selection 24 Jul '25"
105769743807763,"J1 LEAGUE Selection 24 Jul '25"
105769743844002,"J1 LEAGUE Selection 24 Jul '25"
105769743847622,"J1 LEAGUE Selection 24 Jul '25"
105769743847855,"J1 LEAGUE Selection 24 Jul '25"
89135066911146,"Big Time 8 Jun '25"
105768669978539,"Club International Cup 2025"
105768670051123,"Club International Cup 2025"
105768670051341,"Club International Cup 2025"
105768670065180,"Club International Cup 2025"
105768670066758,"Club International Cup 2025"
105768670070237,"Club International Cup 2025"
105768670072703,"Club International Cup 2025"
105768670090055,"Club International Cup 2025"
52887690416071,"POTW Club International Cup 10 Jul '25"
52887690522658,"POTW Club International Cup 10 Jul '25"
52887690522750,"POTW Club International Cup 10 Jul '25"
52887690525992,"POTW Club International Cup 10 Jul '25"
52887690534303,"POTW Club International Cup 10 Jul '25"
52887690550188,"POTW Club International Cup 10 Jul '25"
52887690552649,"POTW Club International Cup 10 Jul '25"
52887690553610,"POTW Club International Cup 10 Jul '25"
52887690564960,"POTW Club International Cup 10 Jul '25"
52887690567240,"POTW Club International Cup 10 Jul '25"
52887690579199,"POTW Club International Cup 10 Jul '25"
105789876442092,"Arsenal FC Partnership Campaign 7 Aug '25"
88229365678215,"Jクラ用"
88229634113671,"Jクラ用"
88229902549127,"Jクラ用"
106746311998959,"J.LEAGUE Monthly MVPs Jun '25"
106746312023283,"J.LEAGUE Monthly MVPs Jun '25"
106746312026321,"J.LEAGUE Monthly MVPs Jun '25"
106746312027375,"J.LEAGUE Monthly MVPs Jun '25"
105770012150817,"J.LEAGUE Monthly MVPs Jun '25"
105770012262215,"J.LEAGUE Monthly MVPs Jun '25"
105770012262979,"J.LEAGUE Monthly MVPs Jun '25"
105770012283302,"J.LEAGUE Monthly MVPs Jun '25"
105793366107745,"Highlight 10 Aug '25"
105793366125347,"Highlight 10 Aug '25"
105793366130433,"Highlight 10 Aug '25"
105793634552159,"Highlight 11 Aug '25"
105793634561118,"Highlight 11 Aug '25"
105793634575942,"Highlight 11 Aug '25"
105793097669457,"Highlight 9 Aug '25"
105793097678196,"Highlight 9 Aug '25"
105793097690985,"Highlight 9 Aug '25"
105778065282828,"National Team Selection Portugal 4 Aug '25"
105778065282850,"National Team Selection Portugal 4 Aug '25"
105778065287320,"National Team Selection Portugal 4 Aug '25"
105778065290424,"National Team Selection Portugal 4 Aug '25"
105778065295711,"National Team Selection Portugal 4 Aug '25"
105778065296760,"National Team Selection Portugal 4 Aug '25"
105778065317108,"National Team Selection Portugal 4 Aug '25"
105778065331834,"National Team Selection Portugal 4 Aug '25"
105787997307296,"Japan Selection 4 Aug '25"
105787997351767,"Japan Selection 4 Aug '25"
105787997414620,"Japan Selection 4 Aug '25"
105787997417357,"Japan Selection 4 Aug '25"
105787997423475,"Japan Selection 4 Aug '25"
105787997433666,"Japan Selection 4 Aug '25"
105787997442229,"Japan Selection 4 Aug '25"
105787997443130,"Japan Selection 4 Aug '25"
106754365099263,"Show Time 11 Aug '25"
106754096599541,"Show Time 10 Aug '25"
106753828209219,"Show Time 9 Aug '25"
106748459484820,"National Team Selection Portugal 4 Aug '25"
106748459487131,"National Team Selection Portugal 4 Aug '25"
106747922604897,"Daily Bonus 2026"
106749533208454,"Diagonal Long Pass A 15 Aug '25"
106749533210935,"Diagonal Long Pass A 15 Aug '25"
106753559668284,"eFootball™ League Rewards Phase 1"
105776186238118,"Daily Bonus 2026"
105776186242502,"Daily Bonus 2026"
105776186249585,"Daily Bonus 2026"
105776186272669,"Daily Bonus 2026"
105775917811551,"Daily Bonus 2026"
105775917822492,"Daily Bonus 2026"
105775917831976,"Daily Bonus 2026"
105780481208407,"Chelsea B Selection 18 Aug '25"
105780481219999,"Chelsea B Selection 18 Aug '25"
105780481232900,"Chelsea B Selection 18 Aug '25"
105780481238668,"Chelsea B Selection 18 Aug '25"
105780481239149,"Chelsea B Selection 18 Aug '25"
105780481240924,"Chelsea B Selection 18 Aug '25"
105780481266541,"Chelsea B Selection 18 Aug '25"
105780481267103,"Chelsea B Selection 18 Aug '25"
105780212719622,"Diagonal Long Pass A 15 Aug '25"
105780212763239,"Diagonal Long Pass A 15 Aug '25"
105780212771400,"Diagonal Long Pass A 15 Aug '25"
105780212774076,"Diagonal Long Pass A 15 Aug '25"
105780212776308,"Diagonal Long Pass A 15 Aug '25"
105780212790966,"Diagonal Long Pass A 15 Aug '25"
105780212803712,"Diagonal Long Pass A 15 Aug '25"
105780212814894,"Daiagonal Long Pass A 15 Aug '25"
105780212819265,"Diagonal Long Pass A 15 Aug '25"
105780212834538,"Diagonal Long Pass A 15 Aug '25"
105779407403191,"Step-up 2026"
105779407483982,"Step-up 2026"
105779407488096,"Step-up 2026"
105778870529832,"Welcome Login Bonus 2026"
105778870595710,"Welcome Login Bonus 2026"
105778870613273,"Welcome Login Bonus 2026"
105791218663624,"National Team Selection India 14 Aug '25"
105791218663639,"National Team Selection India 14 Aug '25"
105791218670413,"National Team Selection India 14 Aug '25"
105791218670415,"National Team Selection India 14 Aug '25"
105791218681972,"National Team Selection India 14 Aug '25"
105792292274134,"J1 LEAGUE Selection 15 Aug '25"
105792292274369,"J1 LEAGUE Selection 15 Aug '25"
105792292274627,"J1 LEAGUE Selection 15 Aug '25"
105792292274647,"J1 LEAGUE Selection 15 Aug '25"
105792292274650,"J1 LEAGUE Selection 15 Aug '25"
105792292380148,"J1 LEAGUE Selection 15 Aug '25"
105792292380899,"J1 LEAGUE Selection 15 Aug '25"
105792292381889,"J1 LEAGUE Selection 15 Aug '25"
105792292386498,"J1 LEAGUE Selection 15 Aug '25"
105792292386505,"J1 LEAGUE Selection 15 Aug '25"
105792292401125,"J1 LEAGUE Selection 15 Aug '25"
105792292409156,"J1 LEAGUE Selection 15 Aug '25"
88038776505140,"Manchester United 07-08"
88039044943928,"Manchester United 11-12"
88039044945180,"Manchester United 07-08"
88039045074362,"Madrid Chamartin B 01-02"
88039045074373,"Piemonte BN 02-03"
88039044974657,"Liverpool R 13-14"
88039045074364,"Arsenal FC 97-98"
88039044975272,"Tottenham WB 09-10"
88038776505238,"Manchester United 07-08"
88039045074440,"Brazil 1997"
88039044941229,"Egypt 2006"
88039044948961,"Senegal 2013"
88039045077740,"Nigeria 2000"
88039044970281,"Iraq 2007"
88039045116731,"Saudi Arabia 1994"
88039045081356,"Thailand 2007"
88039044986828,"India 2023"
88039044955099,"Japan 2013"
88039045074413,"Germany 1982"
88039045074405,"Germany 1986"
88039044946848,"Internazionale Milano 09-10"
88038776638902,"FC Barcelona 97-98"
88038776513453,"Madrid Chamartin B 15-16"
88039044939933,"Yokohama F. Marinos 2004"
88038776504455,"Tokyo Verdy 1999"
88039045074374,"Czechia 2004"
88039044942559,"France 1984"
88039045074371,"Italy 2006"
89136140651034,"Big Time AC Milan 25 Sep '10"
88039045077725,"AC Milan 02-03"
88039045074401,"AC Milan 10-11"
88039044943837,"AC Milan 07-08"
88039045100353,"AC Milan 02-03"
88039044976774,"Chelsea B 16-17"
88039044955096,"Manchester United 12-13"
88039045074354,"Manchester United 98-99"
88039045074370,"Italy 2000"
88039045003638,"Spain 2002"
88039044980128,"Brazil 2016"
88039045074383,"FC Barcelona 93-94"
88039045074359,"FC Barcelona 91-92"
88038776506699,"FC Barcelona 93-94"
88039045074407,"Internazionale Milano 98-99"
88039045077738,"AC Milan 03-04"
88039044941514,"S.S. Lazio 99-00"
89135872347626,"Big Time AC Milan 24 May '89"
88039045074375,"München RW 00-01"
88039045074389,"Internazionale Milano 09-10"
88039044941086,"Manchester United 10-11"
89135067044780,"Big Time 13 Jul '25"
106745506608041,"Club International Cup 2025"
106745506689835,"Club International Cup 2025"
105768670057783,"Club International Cup 2025"
105768670065235,"Club International Cup 2025"
53977538426792,"POTM Brazilian League 14 Aug '25"
53977538476771,"POTM Brazilian League 14 Aug '25"
53977538483722,"POTM Brazilian League 14 Aug '25"
53977538486110,"POTM Brazilian League 14 Aug '25"
53977538498333,"POTM Brazilian League 14 Aug '25"
53977538498540,"POTM Brazilian League 14 Aug '25"
53977269973985,"POTM J1 LEAGUE 14 Aug '25"
53977270049807,"POTM J1 LEAGUE 14 Aug '25"
53977270052064,"POTM J1 LEAGUE 14 Aug '25"
53977270054668,"POTM J1 LEAGUE 14 Aug '25"
53977270068715,"POTM J1 LEAGUE 14 Aug '25"
53977270087018,"POTM J1 LEAGUE 14 Aug '25"
105779675838539,"Back in the Game 14 Aug '25"
105779675902175,"Back in the Game 14 Aug '25"
105779675904885,"Back in the Game 14 Aug '25"
105779675905448,"Back in the Game 14 Aug '25"
105779675905953,"Back in the Game 14 Aug '25"
105779675962970,"Back in the Game 14 Aug '25"
105793634563371,"Highlight 11 Aug '25"
105795513523616,"Yu-Gi-Oh! Collaboration Campaign 25 Sep '25"
105795513593982,"Yu-Gi-Oh! Collaboration Campaign 25 Sep '25"
105795513640603,"Yu-Gi-Oh! Collaboration Campaign 25 Sep '25"
105795782029504,"Yu-Gi-Oh! Collaboration Campaign 25 Sep '25"
105795781979167,"Yu-Gi-Oh! Collaboration Campaign 25 Sep '25"
105795782045409,"Yu-Gi-Oh! Collaboration Campaign 25 Sep '25"
105792829232390,"Startup Campaign 14 Aug '25"
105792829240690,"Startup Campaign 14 Aug '25"
105792829243366,"Startup Campaign 14 Aug '25"
105792829246840,"Startup Campaign 14 Aug '25"
105792829260920,"Startup Campaign 14 Aug '25"
105792829271114,"Startup Campaign 14 Aug '25"
105780749577563,"Summer Transfer 14 Aug '25"
105780749666837,"Summer Transfer 14 Aug '25"
105780749673944,"Summer Transfer 14 Aug '25"
105780749679834,"Summer Transfer 14 Aug '25"
105780749692770,"Summer Transfer 14 Aug '25"
105780749697723,"Summer Transfer 14 Aug '25"
105780749667942,"Summer Transfer 14 Aug '25"
105780749658023,"Summer Transfer 14 Aug '25"
