card_id,temporada,tipo,overall,roda_motor,nome,posicao,estilo_of,estilo_of_id,estilo_of_novo,estilo_of_pos,estilo_def,estilo_def_id,estilo_def_novo,pe,altura,peso,idade,nacionalidade,impeto_s1,impeto_s2_cond,vaga_s1,vaga_s2,atributos
53974585704193,2027,colecionavel,90,true,Eren Elmalı,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,180,77,25,Türkiye,,,false,false,"[69,74,73,71,68,79,57,67,58,62,79,79,79,78,40,40,40,40,40,91,82,71,78,81,78,89]"
53974585707888,2027,colecionavel,92,true,Juan,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,176,76,23,Brazil,,,false,false,"[83,81,80,81,71,65,81,80,64,65,57,68,70,65,40,40,40,40,40,82,85,81,80,74,83,82]"
53974585713534,2027,colecionavel,92,true,İrfan Eğribayat,GK,Goleiro adiantado,64,false,GO,Novo (2027),92,true,Direito,193,80,27,Türkiye,,,false,false,"[40,50,47,46,51,54,40,50,51,43,49,47,52,60,85,81,87,82,88,52,48,72,75,67,56,51]"
53974585717149,2027,colecionavel,91,true,Kacper Kozłowski,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,183,67,22,Poland,,,false,false,"[76,87,84,86,83,77,73,72,70,74,71,73,76,67,40,40,40,40,40,79,82,81,75,71,85,83]"
53974854069608,2027,colecionavel,93,true,Bruno Henrique,DMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,180,75,36,Brazil,,,false,false,"[76,81,74,77,85,79,75,76,78,77,81,82,86,82,40,40,40,40,40,74,76,83,71,83,71,87]"
53974854118811,2027,colecionavel,91,true,Lima,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,181,73,29,Brazil,,,false,false,"[79,86,87,85,83,73,76,59,74,73,58,57,64,62,40,40,40,40,40,84,87,78,65,65,85,82]"
53974854120198,2027,colecionavel,92,true,João Ricardo,GK,Goleiro adiantado,64,false,GO,Novo (2027),220,true,Direito,188,78,37,Brazil,,,false,false,"[43,55,50,50,59,63,43,49,55,47,53,48,58,60,86,82,87,79,89,56,59,76,76,73,50,58]"
53974854133681,2027,colecionavel,91,true,Gabriel Taliari,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,176,66,28,Brazil,,,false,false,"[84,83,80,82,76,69,83,70,65,70,56,55,60,59,40,40,40,40,40,82,83,82,69,71,78,81]"
53974854170076,2027,colecionavel,92,true,Mateo Gamarra,CB,Novo (2027),188,true,,Básico,0,false,Esquerdo,180,79,25,Paraguay,,,false,false,"[53,62,63,58,65,70,53,75,58,62,88,87,85,86,40,40,40,40,40,78,75,68,83,84,59,83]"
53974854173733,2027,colecionavel,90,true,Mateo Ponte,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,183,74,22,Uruguay,,,false,false,"[74,72,71,70,74,81,64,65,63,79,78,84,86,81,40,40,40,40,40,88,85,79,68,68,75,89]"
53975122505049,2027,colecionavel,91,true,Erik Lima,LWF,Novo (2027),144,true,,Básico,0,false,Direito,170,65,31,Brazil,,,false,false,"[80,84,85,81,70,73,81,59,69,71,62,56,67,60,40,40,40,40,40,83,87,82,63,64,81,79]"
53975122566116,2027,colecionavel,90,true,Towa Yamane,RMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,167,67,26,Japan,,,false,false,"[71,78,83,77,78,76,72,65,69,74,67,71,73,76,40,40,40,40,40,85,87,79,68,62,85,86]"
53975122570675,2027,colecionavel,89,true,Ryoma Watanabe,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,176,72,29,Japan,,,false,false,"[75,83,77,82,84,80,76,64,76,82,64,69,66,70,40,40,40,40,40,81,82,86,66,65,80,87]"
53975122585088,2027,colecionavel,90,true,Yota Sato,CB,Provocador,60,false,,Básico,0,false,Direito,184,77,27,Japan,,,false,false,"[50,56,53,54,63,68,49,83,48,55,85,84,85,84,40,40,40,40,40,77,72,75,85,84,62,84]"
53975122587057,2027,colecionavel,90,true,Naoki Hayashi,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,182,79,27,Japan,,,false,false,"[48,56,48,52,62,67,51,82,46,56,86,84,88,85,40,40,40,40,40,76,72,70,85,86,62,83]"
53975122612573,2027,colecionavel,89,true,Kein Sato,CF,Artilheiro,4,false,CA,Básico,0,false,Esquerdo,179,76,24,Japan,,,false,false,"[79,84,87,80,72,67,78,65,71,74,56,54,65,68,40,40,40,40,40,85,88,81,71,69,85,83]"
53975390924870,2027,colecionavel,92,true,A.Oxlade Chamberlain,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,175,70,32,England,,,false,false,"[75,85,80,83,85,84,70,62,66,78,66,71,71,79,40,40,40,40,40,85,80,85,69,72,82,85]"
53975390926608,2027,colecionavel,94,true,Filip Kostić,LMF,Perito em cruzamento,76,false,PTD/PTE/MLD/MLE,Básico,0,false,Esquerdo,184,82,33,Serbia,,,false,false,"[73,83,84,78,78,88,68,62,78,85,64,63,76,71,40,40,40,40,40,86,84,87,68,78,76,87]"
53975390990647,2027,colecionavel,92,true,Josip Brekalo,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,175,70,27,Croatia,,,false,false,"[78,88,87,86,83,76,79,66,75,78,51,53,58,60,40,40,40,40,40,85,88,84,66,64,87,82]"
53975390998101,2027,colecionavel,91,true,Bilal Bayazıt,GK,Goleiro defensivo,68,false,GO,Novo (2027),220,true,Direito,185,79,26,Türkiye,,,false,false,"[40,51,46,43,60,69,40,48,50,40,46,45,44,60,85,84,87,83,86,50,51,74,72,65,60,54]"
53975391002891,2027,colecionavel,92,true,P. Frankowski,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,176,70,30,Poland,,,false,false,"[74,77,78,73,75,83,72,63,69,72,75,78,72,79,40,40,40,40,40,90,89,73,74,72,76,89]"
53975391014911,2027,colecionavel,91,true,Guilherme,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,180,79,35,Brazil,,,false,false,"[70,73,74,75,72,82,63,60,78,82,74,72,71,74,40,40,40,40,40,87,88,81,80,76,76,90]"
53975659423854,2027,colecionavel,91,true,Zé Ivaldo,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,188,78,28,Brazil,,,false,false,"[50,62,59,57,68,67,64,78,57,63,86,85,88,84,40,40,40,40,40,78,76,71,81,83,60,83]"
53975659427009,2027,colecionavel,92,true,Fabrício Bruno,CB,Provocador,60,false,,Básico,0,false,Direito,192,90,29,Brazil,,,false,false,"[52,64,59,57,71,68,52,79,55,61,87,88,86,88,40,40,40,40,40,76,75,70,84,86,59,84]"
53975659430005,2027,colecionavel,92,true,Gustavo Silva,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,169,63,28,Brazil,,,false,false,"[80,84,85,85,68,73,75,64,66,66,54,57,61,60,40,40,40,40,40,89,90,78,70,60,87,79]"
53975659436466,2027,colecionavel,91,true,Hugo Moura,DMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,177,82,27,Brazil,,,false,false,"[63,75,71,73,80,78,67,68,62,68,84,86,89,85,40,40,40,40,40,77,79,82,68,83,74,87]"
53975659476038,2027,colecionavel,91,true,Erick Pulga,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,169,70,25,Brazil,,,false,false,"[82,87,88,86,78,74,77,70,60,69,56,55,64,63,40,40,40,40,40,87,88,80,63,62,87,84]"
53975659483693,2027,colecionavel,88,true,Igor Serrote,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,180,71,20,Brazil,,,false,false,"[71,72,72,71,75,84,60,72,77,80,71,74,80,80,40,40,40,40,40,88,86,79,74,73,70,87]"
53975927864176,2027,colecionavel,90,true,Rafael Ratão,AMF,Novo (2027),152,true,,Básico,0,false,Direito,177,82,30,Brazil,,,false,false,"[78,83,84,77,77,74,81,67,66,77,54,50,68,64,40,40,40,40,40,85,88,86,67,72,81,84]"
53975927885913,2027,colecionavel,90,true,Yuki Yamamoto,CMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,173,71,28,Japan,,,false,false,"[71,85,76,82,86,85,72,65,88,87,67,73,68,73,40,40,40,40,40,77,78,85,68,68,76,85]"
53975927890323,2027,colecionavel,91,true,Motoki Hasegawa,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,177,70,27,Japan,,,false,false,"[79,83,83,81,75,76,80,74,77,83,58,59,61,64,40,40,40,40,40,84,83,86,71,69,78,83]"
53975927891442,2027,colecionavel,91,true,Hidehiro Sugai,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,172,67,27,Japan,,,false,false,"[66,73,76,71,79,84,70,72,66,74,79,82,80,79,40,40,40,40,40,86,83,79,71,64,79,88]"
53975927902935,2027,colecionavel,90,true,Riku Yamane,CMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,174,69,22,Japan,,,false,false,"[72,84,79,81,85,82,70,62,73,76,72,75,77,75,40,40,40,40,40,80,76,83,71,68,81,85]"
53975927909615,2027,colecionavel,90,true,Tojiro Kubo,RMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,167,64,26,Japan,,,false,false,"[76,76,79,75,82,85,71,60,72,76,68,65,68,69,40,40,40,40,40,85,81,81,71,62,79,87]"
53976196289380,2027,colecionavel,93,true,Diego Carlos,CB,Provocador,60,false,,Básico,0,false,Direito,185,79,32,Brazil,,,false,false,"[52,65,60,65,70,68,51,79,65,62,87,85,90,89,40,40,40,40,40,78,72,71,86,88,57,84]"
53976196304589,2027,colecionavel,91,true,Yusuf Sarı,RMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Esquerdo,168,65,27,Türkiye,,,false,false,"[78,86,90,82,73,77,75,58,68,75,54,50,57,66,40,40,40,40,40,84,88,80,65,59,90,81]"
53976196310189,2027,colecionavel,90,true,Mustafa Eskihellaç,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,177,72,28,Türkiye,,,false,false,"[76,81,85,78,77,75,72,66,67,72,70,68,75,78,40,40,40,40,40,90,89,78,72,65,77,87]"
53976196313725,2027,colecionavel,90,true,Ahmed Kutucu,RWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,181,76,25,Türkiye,,,false,false,"[78,82,85,81,69,67,80,69,68,69,54,59,73,56,40,40,40,40,40,88,89,83,74,75,75,80]"
53976196351791,2027,colecionavel,90,true,Dal Varešanović,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,177,73,24,Bosnia and Herzegovina,,,false,false,"[75,84,84,85,83,77,74,65,78,81,61,65,69,66,40,40,40,40,40,83,85,82,68,68,80,82]"
53976196351817,2027,colecionavel,90,true,Mustafa Hekimoğlu,RMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,186,76,18,Türkiye,,,false,false,"[82,80,82,81,76,77,78,83,70,62,56,58,59,66,40,40,40,40,40,85,82,85,78,81,74,82]"
53976464668196,2027,colecionavel,91,true,Tiago Volpi,GK,Goleiro adiantado,64,false,GO,Novo (2027),224,true,Direito,187,83,35,Brazil,,,false,false,"[42,55,48,50,60,62,55,45,72,60,50,44,53,60,86,82,88,85,85,56,63,74,68,72,58,55]"
53976464732182,2027,colecionavel,94,true,Tomás Pochettino,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,180,72,29,Argentina,,,false,false,"[78,85,82,84,85,86,76,71,82,79,65,63,72,75,40,40,40,40,40,77,81,85,81,75,79,84]"
53976464735047,2027,colecionavel,94,true,Artur,CF,Artilheiro,4,false,CA,Básico,0,false,Esquerdo,163,72,27,Brazil,,,false,false,"[84,86,85,84,76,74,83,72,80,80,56,60,61,55,40,40,40,40,40,86,88,86,83,68,85,82]"
53976464736629,2027,colecionavel,91,true,Murilo,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,188,78,28,Brazil,,,false,false,"[53,60,59,60,68,70,56,85,55,57,85,86,88,87,40,40,40,40,40,74,70,70,87,86,63,83]"
53976464773364,2027,colecionavel,91,true,Jhon Jhon,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,178,72,23,Brazil,,,false,false,"[79,83,85,81,83,79,76,71,87,84,53,55,62,58,40,40,40,40,40,85,85,82,74,65,80,82]"
53976464790817,2027,colecionavel,90,true,Lucas Ferreira,RMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Esquerdo,180,74,19,Brazil,,,false,false,"[76,85,90,84,71,73,73,66,64,72,59,57,61,57,40,40,40,40,40,87,90,76,65,66,86,81]"
53976733118301,2027,colecionavel,91,true,Sho Inagaki,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,176,72,34,Japan,,,false,false,"[73,81,75,81,85,83,75,69,72,77,72,79,79,76,40,40,40,40,40,79,76,87,68,69,77,87]"
53976733168543,2027,colecionavel,90,true,Kazunari Ichimi,CF,Homem de área,12,false,CA,Básico,0,false,Direito,182,81,28,Japan,,,false,false,"[82,76,74,72,71,66,82,80,62,64,56,58,71,59,40,40,40,40,40,82,79,84,81,85,73,81]"
53976733171240,2027,colecionavel,90,true,Samuel Gustafson,DMF,Primeiro volante,32,false,VOL,Primeiro volante,32,false,Direito,187,79,30,Sweden,,,false,false,"[73,78,73,76,82,78,70,71,73,77,78,84,83,86,40,40,40,40,40,74,72,85,68,80,69,86]"
53976733184765,2027,colecionavel,92,true,Hayato Araki,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,186,78,29,Japan,,,false,false,"[46,54,49,51,58,62,58,83,50,52,88,89,86,91,40,40,40,40,40,79,73,68,83,85,60,84]"
53976733185916,2027,colecionavel,90,true,Keisuke Kurokawa,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,173,70,28,Japan,,,false,false,"[74,77,79,72,78,78,70,62,71,81,74,75,80,77,40,40,40,40,40,88,85,83,69,64,81,89]"
53976733186799,2027,colecionavel,90,true,Kim Tae-Hyeon,CB,Provocador,60,false,,Básico,0,false,Esquerdo,187,82,25,Korea Republic,,,false,false,"[52,61,53,56,61,70,45,81,50,61,87,86,86,85,40,40,40,40,40,75,72,73,81,85,62,83]"
53977269973985,2027,colecionavel,92,true,Élber,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,170,70,33,Brazil,,,false,false,"[81,82,85,81,72,77,76,66,69,73,59,56,69,68,40,40,40,40,40,86,88,80,67,61,85,82]"
53977270049807,2027,colecionavel,91,true,Sei Muroya,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,176,70,31,Japan,,,false,false,"[74,76,79,72,78,79,63,69,66,68,78,77,73,82,40,40,40,40,40,88,86,74,70,72,83,88]"
53977270052064,2027,colecionavel,91,true,Daiju Sasaki,CF,Atacante pivô,52,false,CA/SA,Básico,0,false,Direito,180,77,26,Japan,,,false,false,"[81,82,81,77,82,83,81,73,70,80,64,68,73,65,40,40,40,40,40,85,81,85,72,70,83,81]"
53977270054668,2027,colecionavel,92,true,Yuki Soma,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,166,68,28,Japan,,,false,false,"[78,83,87,86,77,80,78,67,84,79,57,59,67,58,40,40,40,40,40,85,87,87,69,70,87,82]"
53977270068715,2027,colecionavel,90,true,Daiki Fukazawa,LMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,174,70,27,Japan,,,false,false,"[72,76,77,73,77,82,69,76,68,75,77,78,83,84,40,40,40,40,40,86,84,71,82,68,79,86]"
53977270087018,2027,colecionavel,90,true,Tomoya Ando,CB,Atacante surpresa,40,false,ZC,Básico,0,false,Direito,190,82,26,Japan,,,false,false,"[50,63,58,58,67,68,61,80,64,56,87,83,85,86,40,40,40,40,40,75,69,69,80,86,54,83]"
53977538426792,2027,colecionavel,91,true,Eduardo Sasha,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,173,67,33,Brazil,,,false,false,"[85,82,78,79,76,73,82,79,74,71,61,63,75,77,40,40,40,40,40,82,86,83,78,77,83,83]"
53977538476771,2027,colecionavel,92,true,Luiz Araújo,RMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Esquerdo,175,70,29,Brazil,,,false,false,"[74,86,88,85,79,77,76,57,73,83,56,57,60,59,40,40,40,40,40,87,88,82,61,64,83,85]"
53977538483722,2027,colecionavel,92,true,Benjamín Rollheiser,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Esquerdo,175,75,25,Argentina,,,false,false,"[81,85,86,83,78,82,75,61,75,78,55,61,61,62,40,40,40,40,40,82,87,86,65,69,82,81]"
53977538486110,2027,colecionavel,91,true,Cacá,CB,Provocador,60,false,,Básico,0,false,Direito,187,77,26,Brazil,,,false,false,"[58,64,62,60,66,68,53,84,57,59,85,83,89,86,40,40,40,40,40,78,75,68,86,84,63,83]"
53977538498333,2027,colecionavel,92,true,Paulo Henrique,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,175,74,29,Brazil,,,false,false,"[73,72,79,72,75,78,64,66,59,78,72,82,81,77,40,40,40,40,40,88,87,82,77,76,79,89]"
53977538498540,2027,colecionavel,93,true,Luciano Juba,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,176,70,26,Brazil,,,false,false,"[78,80,83,78,78,87,79,70,80,83,73,72,79,78,40,40,40,40,40,86,85,86,75,70,80,88]"
53977806911914,2027,colecionavel,93,true,Tammy Abraham,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,194,87,28,England,,,false,false,"[85,81,78,82,72,64,83,78,61,65,50,50,61,58,40,40,40,40,40,85,83,85,72,80,74,81]"
53977806912067,2027,colecionavel,92,true,Günay Güvenç,GK,Goleiro adiantado,64,false,GO,Novo (2027),92,true,Direito,188,85,34,Türkiye,,,false,false,"[40,50,43,43,50,53,40,50,50,42,48,48,50,62,84,82,87,86,85,51,48,76,71,73,55,52]"
53977806915077,2027,colecionavel,92,true,Okay Yokuşlu,DMF,Primeiro volante,32,false,VOL,Primeiro volante,32,false,Direito,191,79,31,Türkiye,,,false,false,"[64,78,72,76,82,79,70,73,66,71,82,85,88,89,40,40,40,40,40,73,72,82,69,87,65,87]"
53977806945857,2027,colecionavel,91,true,Archie Brown,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,190,86,23,England,,,false,false,"[75,74,84,74,77,84,63,65,65,70,72,74,80,78,40,40,40,40,40,88,82,82,68,80,70,87]"
53977806958631,2027,colecionavel,91,true,Janderson,CF,Atacante pivô,52,false,CA/SA,Básico,0,false,Direito,189,77,26,Brazil,,,false,false,"[84,81,82,82,74,65,82,78,61,61,54,51,58,60,40,40,40,40,40,83,84,80,75,76,70,79]"
53977806974331,2027,colecionavel,90,true,Ivan Brnić,LMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,173,68,24,Croatia,,,false,false,"[76,82,85,84,76,74,70,64,73,77,56,59,68,68,40,40,40,40,40,86,89,82,72,61,88,81]"
53978075250776,2027,colecionavel,90,true,Kosuke Onose,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,178,69,32,Japan,,,false,false,"[75,81,77,81,85,84,73,61,80,77,67,69,73,74,40,40,40,40,40,82,78,87,67,61,81,85]"
53978075295443,2027,colecionavel,91,true,Adaílton,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,176,83,35,Brazil,,,false,false,"[84,84,87,82,72,70,82,71,59,61,50,48,54,51,40,40,40,40,40,86,88,82,68,70,84,79]"
53978075356629,2027,colecionavel,91,true,Matheus Bueno,DMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,178,79,27,Brazil,,,false,false,"[74,84,84,85,85,86,70,68,72,70,75,75,78,76,40,40,40,40,40,79,77,83,72,76,77,89]"
53978075359630,2027,colecionavel,91,true,Shinnosuke Fukuda,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,174,68,25,Japan,,,false,false,"[66,75,77,70,75,75,66,66,62,68,76,81,82,84,40,40,40,40,40,88,85,81,74,71,80,90]"
53978075362033,2027,colecionavel,90,true,Tatsuya Ito,RMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,167,63,28,Japan,,,false,false,"[78,84,87,85,72,68,81,58,64,72,56,54,58,68,40,40,40,40,40,88,90,83,68,58,89,81]"
53978075392810,2027,colecionavel,91,true,Hiiro Komori,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,178,74,25,Japan,,,false,false,"[84,76,78,78,68,61,84,73,59,60,55,50,61,58,40,40,40,40,40,84,84,85,73,75,74,81]"
53978343780960,2027,colecionavel,91,true,Maycon,DMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Esquerdo,178,72,28,Brazil,,,false,false,"[73,82,79,82,82,82,72,70,78,81,78,77,80,83,40,40,40,40,40,79,81,86,68,77,80,86]"
53978343785952,2027,colecionavel,92,true,Lourenço,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,169,65,28,Brazil,,,false,false,"[78,84,85,83,79,84,76,64,72,76,64,61,70,67,40,40,40,40,40,82,86,87,63,64,79,82]"
53978343812520,2027,colecionavel,92,true,Lucas Freitas,CB,Provocador,60,false,,Básico,0,false,Esquerdo,184,76,24,Brazil,,,false,false,"[50,63,57,58,66,68,47,68,50,61,88,86,85,85,40,40,40,40,40,82,78,65,81,85,63,84]"
53978343813402,2027,colecionavel,93,true,Agustín Giay,RB,Lateral defensivo,48,false,LD/LE,Básico,0,false,Direito,180,73,21,Argentina,,,false,false,"[70,74,79,80,77,76,68,65,67,68,82,83,89,86,40,40,40,40,40,89,87,71,75,73,79,89]"
53978343814403,2027,colecionavel,91,true,Pablo Maia,DMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,178,72,23,Brazil,,,false,false,"[64,77,74,76,84,81,73,72,62,71,78,81,89,85,40,40,40,40,40,75,76,89,82,80,76,88]"
53978343823207,2027,colecionavel,91,true,Agustín Canobbio,RMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,175,69,27,Uruguay,,,false,false,"[81,84,85,85,76,71,75,66,69,71,59,61,77,75,40,40,40,40,40,86,87,84,70,65,81,85]"
53978612219454,2027,colecionavel,93,true,Youssef En Nesyri,CF,Homem de área,12,false,CA,Básico,0,false,Esquerdo,189,73,28,Morocco,,,false,false,"[85,82,83,77,63,61,84,83,55,60,46,44,71,68,40,40,40,40,40,85,84,85,85,80,62,82]"
53978612221581,2027,colecionavel,94,true,Georgiy Dzhikiya,CB,Provocador,60,false,,Básico,0,false,Esquerdo,188,86,32,Russia,,,false,false,"[55,65,61,66,68,69,68,85,63,64,87,86,85,86,40,40,40,40,40,80,74,78,81,86,62,83]"
53978612221854,2027,colecionavel,93,true,Ertuğrul Taşkıran,GK,Goleiro adiantado,64,false,GO,Pivô,88,false,Direito,191,83,36,Türkiye,,,false,false,"[40,45,42,42,49,52,40,47,46,41,44,45,47,60,87,83,85,84,88,51,48,68,66,70,49,48]"
53978612231434,2027,colecionavel,91,true,Yunus Akgün,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Esquerdo,173,65,25,Türkiye,,,false,false,"[79,88,88,86,80,70,78,58,68,79,53,54,72,68,40,40,40,40,40,86,88,84,58,60,88,82]"
53978612240612,2027,colecionavel,92,true,El Bilal Touré,LMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,185,79,24,Mali,,,false,false,"[84,82,83,79,71,71,82,74,61,80,60,58,66,68,40,40,40,40,40,87,88,84,74,76,78,82]"
53978612252252,2027,colecionavel,92,true,Mortadha Ben Ouanes,RMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Esquerdo,182,70,31,Tunisia,,,false,false,"[74,81,84,80,78,81,67,61,61,71,68,68,71,73,40,40,40,40,40,87,82,83,74,75,81,87]"
53978880557495,2027,colecionavel,91,true,Naomichi Ueda,CB,Provocador,60,false,,Básico,0,false,Direito,186,79,31,Japan,,,false,false,"[46,60,54,58,61,78,44,83,49,61,87,85,85,86,40,40,40,40,40,77,71,75,84,86,63,84]"
53978880662530,2027,colecionavel,92,true,Taiyo Koga,CB,Provocador,60,false,,Básico,0,false,Direito,183,78,27,Japan,,,false,false,"[48,63,60,65,69,68,46,72,54,61,88,87,84,88,40,40,40,40,40,82,73,79,82,84,66,84]"
53978880671213,2027,colecionavel,92,true,Satoshi Tanaka,DMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Esquerdo,175,73,23,Japan,,,false,false,"[70,80,74,83,81,84,69,62,74,83,78,84,88,86,40,40,40,40,40,82,85,85,68,73,83,88]"
53978880672730,2027,colecionavel,90,true,Shuto Abe,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,171,66,28,Japan,,,false,false,"[73,82,79,81,79,81,75,63,68,72,73,74,79,79,40,40,40,40,40,82,83,86,66,66,83,88]"
53978880679274,2027,colecionavel,90,true,Kento Hashimoto,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,173,68,26,Japan,,,false,false,"[69,79,80,78,79,84,66,60,73,78,74,76,84,85,40,40,40,40,40,87,83,82,67,63,82,87]"
53978880682230,2027,colecionavel,91,true,Masaya Shibayama,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Esquerdo,161,59,23,Japan,,,false,false,"[78,85,85,87,82,76,77,60,71,73,54,54,56,55,40,40,40,40,40,86,88,82,65,63,89,82]"
53979149037622,2027,colecionavel,91,true,Gustavo Cuéllar,DMF,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,176,76,33,Colombia,,,false,false,"[62,80,73,75,79,80,62,66,65,70,83,88,85,85,40,40,40,40,40,80,82,85,68,80,74,88]"
53979149078372,2027,colecionavel,91,true,Pedro Henrique,LMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,179,73,35,Brazil,,,false,false,"[79,85,88,85,71,72,76,72,73,76,57,55,70,63,40,40,40,40,40,87,90,84,76,64,85,79]"
53979149081432,2027,colecionavel,94,true,Agustín Rossi,GK,Goleiro defensivo,68,false,GO,Novo (2027),96,true,Direito,195,95,30,Argentina,,,false,false,"[40,55,45,42,55,60,40,54,55,45,51,46,50,60,89,84,88,82,87,58,63,74,63,72,52,59]"
53979149098815,2027,colecionavel,92,true,Lucas Halter,CB,Provocador,60,false,,Básico,0,false,Direito,187,90,25,Brazil,,,false,false,"[51,61,60,59,68,65,55,83,56,58,84,86,87,87,40,40,40,40,40,79,73,75,81,88,60,82]"
53979149103831,2027,colecionavel,92,true,Bruno Fuchs,CB,Provocador,60,false,,Básico,0,false,Direito,190,85,26,Brazil,,,false,false,"[53,62,60,61,69,68,49,73,54,61,88,88,86,85,40,40,40,40,40,77,74,69,81,87,62,83]"
